key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2185,4608,80,0,"ui/icon/061000/061413.tex",70," 异星的客人","","","","","","","","","","","","","","","","","","","","","","","",""
2186,4609,80,0,"ui/icon/061000/061413.tex",70," 解渴之泉","","","","","","","","","","","","","","","","","","","","","","","",""
2187,4610,80,0,"ui/icon/061000/061413.tex",70," 宇宙尽头的自助餐厅","","","","","","","","","","","","","","","","","","","","","","","",""
2188,4611,80,0,"ui/icon/061000/061413.tex",70," 升级","","","","","","","","","","","","","","","","","","","","","","","",""
2189,4612,80,0,"ui/icon/061000/061413.tex",70," 肥料乐土","","","","","","","","","","","","","","","","","","","","","","","",""
2190,4613,80,0,"ui/icon/061000/061413.tex",70," 空腹期结束","","","","","","","","","","","","","","","","","","","","","","","",""
2191,4614,80,0,"ui/icon/061000/061413.tex",70," 海洋样本","","","","","","","","","","","","","","","","","","","","","","","",""
2192,4615,80,0,"ui/icon/061000/061413.tex",70," 发条头盔","","","","","","","","","","","","","","","","","","","","","","","",""
2193,4616,80,0,"ui/icon/061000/061413.tex",70," 寻找未归的外星人","","","","","","","","","","","","","","","","","","","","","","","",""
2194,4617,80,0,"ui/icon/061000/061413.tex",70," 鱼类海鲜","","","","","","","","","","","","","","","","","","","","","","","",""
2195,4618,80,0,"ui/icon/061000/061413.tex",70," 库存大作战","","","","","","","","","","","","","","","","","","","","","","","",""
2196,4619,80,0,"ui/icon/061000/061413.tex",70," 类人海豹搜索队","","","","","","","","","","","","","","","","","","","","","","","",""
2197,4620,80,0,"ui/icon/061000/061413.tex",70," 盛产之海","","","","","","","","","","","","","","","","","","","","","","","",""
2198,4621,80,0,"ui/icon/061000/061413.tex",70," 雷电记忆","","","","","","","","","","","","","","","","","","","","","","","",""
2199,4622,80,0,"ui/icon/061000/061413.tex",70," 治疗忧郁的灵丹妙药","","","","","","","","","","","","","","","","","","","","","","","",""
2200,4623,80,0,"ui/icon/061000/061413.tex",70," 我是机器人","","","","","","","","","","","","","","","","","","","","","","","",""
2201,4624,80,0,"ui/icon/061000/061413.tex",70," 宇宙的守护者","","","","","","","","","","","","","","","","","","","","","","","",""
2202,4625,80,0,"ui/icon/061000/061413.tex",70," 味道需要时间的考验","","","","","","","","","","","","","","","","","","","","","","","",""
2203,4626,80,0,"ui/icon/061000/061413.tex",70," 新生命体的诞生","","","","","","","","","","","","","","","","","","","","","","","",""
2204,4627,80,0,"ui/icon/061000/061413.tex",70," 神奇的行星","","","","","","","","","","","","","","","","","","","","","","","",""
2205,4628,80,0,"ui/icon/061000/061413.tex",70," 驱除害虫","","","","","","","","","","","","","","","","","","","","","","","",""
2206,4629,80,0,"ui/icon/061000/061413.tex",70," 最后的龙星","","","","","","","","","","","","","","","","","","","","","","","",""
2207,4630,80,0,"ui/icon/061000/061413.tex",70," 一片赤诚待龙族","","","","","","","","","","","","","","","","","","","","","","","",""
2208,4631,80,0,"ui/icon/061000/061413.tex",70," 老龙族的星球","","","","","","","","","","","","","","","","","","","","","","","",""
2209,4632,80,0,"ui/icon/061000/061413.tex",70," 龙星夜想曲","","","","","","","","","","","","","","","","","","","","","","","",""
2210,4633,80,0,"ui/icon/061000/061413.tex",70," 头脑风暴","","","","","","","","","","","","","","","","","","","","","","","",""
2211,4634,80,0,"ui/icon/061000/061413.tex",70," 遗失的世界","","","","","","","","","","","","","","","","","","","","","","","",""
2212,4681,80,0,"ui/icon/061000/061419.tex",71," 去寻找梦想吧！","ex4/banlop/banlop00010/banlop00010","","","","","","","","","","","","","","","","","","","","","","",""
2213,4682,80,0,"ui/icon/061000/061419.tex",71," 发明帅气的机器吧！","ex4/banlop/banlop00020/banlop00020","","","","","","","","","","","","","","","","","","","","","","",""
2214,4683,80,0,"ui/icon/061000/061419.tex",71," 来尝试烹饪吧！","ex4/banlop/banlop00030/banlop00030","","","","","","","","","","","","","","","","","","","","","","",""
2215,4684,80,0,"ui/icon/061000/061419.tex",71," 用情感来创作吧！","ex4/banlop/banlop00040/banlop00040","","","","","","","","","","","","","","","","","","","","","","",""
2216,4685,80,0,"ui/icon/061000/061419.tex",71," 开设播音电台吧！","ex4/banlop/banlop00045/banlop00045","ex4/banlop/banlop00050/banlop00050","","","","","","","","","","","","","","","","","","","","","",""
2217,4686,80,0,"ui/icon/061000/061419.tex",71," 梦想永不会完结！","ex4/banlop/banlop00060/banlop00060","","","","","","","","","","","","","","","","","","","","","","",""
2218,4687,80,0,"ui/icon/061000/061413.tex",72," 蹦蹦跳跳！开开心心！","","","","","","","","","","","","","","","","","","","","","","","",""
2219,4688,80,0,"ui/icon/061000/061413.tex",72," 想吹响乐器！","","","","","","","","","","","","","","","","","","","","","","","",""
2220,4689,80,0,"ui/icon/061000/061413.tex",72," 叮叮当当积攒胡萝卜币！","","","","","","","","","","","","","","","","","","","","","","","",""
2221,4690,80,0,"ui/icon/061000/061413.tex",72," 舞动！跳跃！兔兔族！","","","","","","","","","","","","","","","","","","","","","","","",""
2222,4691,80,0,"ui/icon/061000/061413.tex",72," 忙忙碌碌制作纪念品","","","","","","","","","","","","","","","","","","","","","","","",""
2223,4692,80,0,"ui/icon/061000/061413.tex",72," 在宇宙闪耀发光的场地","","","","","","","","","","","","","","","","","","","","","","","",""
2224,4693,80,0,"ui/icon/061000/061413.tex",72," 想要挥舞起光芒","","","","","","","","","","","","","","","","","","","","","","","",""
2225,4694,80,0,"ui/icon/061000/061413.tex",72," 这里是月球音乐情报局","","","","","","","","","","","","","","","","","","","","","","","",""
2226,4695,80,0,"ui/icon/061000/061413.tex",72," 月面清扫机","","","","","","","","","","","","","","","","","","","","","","","",""
2227,4696,80,0,"ui/icon/061000/061413.tex",72," 汇聚记录更多的声音","","","","","","","","","","","","","","","","","","","","","","","",""
2228,4697,80,0,"ui/icon/061000/061413.tex",72," 需要救助的协助机","","","","","","","","","","","","","","","","","","","","","","","",""
2229,4698,80,0,"ui/icon/061000/061413.tex",72," 守病威的利器","","","","","","","","","","","","","","","","","","","","","","","",""
2230,4699,80,0,"ui/icon/061000/061413.tex",72," 担惊受怕？战战兢兢！","","","","","","","","","","","","","","","","","","","","","","","",""
2231,4700,80,0,"ui/icon/061000/061413.tex",72," 美梦加倍！胡萝卜翻倍！","","","","","","","","","","","","","","","","","","","","","","","",""
2232,4701,80,0,"ui/icon/061000/061413.tex",72," 厨行威的烹饪入门书","","","","","","","","","","","","","","","","","","","","","","","",""
2233,4702,80,0,"ui/icon/061000/061413.tex",72," 用坏了的螺丝拧拧拧","","","","","","","","","","","","","","","","","","","","","","","",""
2234,4703,80,0,"ui/icon/061000/061413.tex",72," 雨后春笋般的美食梦想","","","","","","","","","","","","","","","","","","","","","","","",""
2235,4704,80,0,"ui/icon/061000/061413.tex",72," 带去幸福的美食","","","","","","","","","","","","","","","","","","","","","","","",""
2236,4705,80,0,"ui/icon/061000/061413.tex",72," 吃饱了才有力气实现梦想","","","","","","","","","","","","","","","","","","","","","","","",""
2237,4706,80,0,"ui/icon/061000/061413.tex",72," 健身也快乐","","","","","","","","","","","","","","","","","","","","","","","",""
2238,4707,80,0,"ui/icon/061000/061413.tex",72," 音乐亦是力量的源泉","","","","","","","","","","","","","","","","","","","","","","","",""
2239,4708,80,0,"ui/icon/061000/061413.tex",72," 极具光泽的涂料","","","","","","","","","","","","","","","","","","","","","","","",""
2240,4709,80,0,"ui/icon/061000/061413.tex",72," 不可随意乱涂鸦","","","","","","","","","","","","","","","","","","","","","","","",""
2241,4710,80,0,"ui/icon/061000/061413.tex",72," 急需强力洗涤剂","","","","","","","","","","","","","","","","","","","","","","","",""
2242,4711,80,0,"ui/icon/061000/061413.tex",72," 为梦想而烦恼","","","","","","","","","","","","","","","","","","","","","","","",""
2243,4712,80,0,"ui/icon/061000/061413.tex",72," 破坏即是艺术！","","","","","","","","","","","","","","","","","","","","","","","",""
2244,4713,80,0,"ui/icon/061000/061413.tex",72," 时尚的苗头","","","","","","","","","","","","","","","","","","","","","","","",""
2245,4714,80,0,"ui/icon/061000/061413.tex",72," 火花即是艺术！","","","","","","","","","","","","","","","","","","","","","","","",""
2246,1465,50,0,"ui/icon/061000/061411.tex",73,"蛮族之风再起（双蛇党）","","","","","","","","","","","","","","","","","","","","","","","",""
2247,1466,50,0,"ui/icon/061000/061411.tex",73,"蛮族之风再起（黑涡团）","","","","","","","","","","","","","","","","","","","","","","","",""
2248,1467,50,0,"ui/icon/061000/061411.tex",73,"蛮族之风再起（恒辉队）","","","","","","","","","","","","","","","","","","","","","","","",""
2249,1468,50,0,"ui/icon/061000/061411.tex",73,"造访暂留地的少女","","","","","","","","","","","","","","","","","","","","","","","",""
2250,1469,50,0,"ui/icon/061000/061411.tex",73,"伸向养育场的魔爪","ffxiv/banall/banall03010/banall03010","","","","","","","","","","","","","","","","","","","","","","",""
2251,1470,50,0,"ui/icon/061000/061411.tex",73,"侦破采矿地的案件","","","","","","","","","","","","","","","","","","","","","","","",""
2252,1471,50,0,"ui/icon/061000/061411.tex",73,"掠过实验场的船影","","","","","","","","","","","","","","","","","","","","","","","",""
2253,1472,50,0,"ui/icon/061000/061411.tex",73,"事件之灰洒向荒野","","","","","","","","","","","","","","","","","","","","","","","",""
2254,1473,50,0,"ui/icon/061000/061411.tex",73,"友谊地久天长","ffxiv/banall/banall06010/banall06010","ffxiv/banall/banall06020/banall06020","ffxiv/banall/banall06030/banall06030","ffxiv/banall/banall06040/banall06040","","","","","","","","","","","","","","","","","","","",""
2255,2382,60,0,"ui/icon/061000/061411.tex",74,"修复团之乱","ex1/banall/banall11010/banall11010","","","","","","","","","","","","","","","","","","","","","","",""
2256,2383,60,0,"ui/icon/061000/061411.tex",74,"身手高强的冒险者","","","","","","","","","","","","","","","","","","","","","","","",""
2257,2384,60,0,"ui/icon/061000/061411.tex",74,"日月之舞","ex1/banall/banall13010/banall13010","","","","","","","","","","","","","","","","","","","","","","",""
2258,2385,60,0,"ui/icon/061000/061411.tex",74,"伊修加德的盟友们","ex1/banall/banall14010/banall14010","ex1/banall/banall14020/banall14020","","","","","","","","","","","","","","","","","","","","","",""
2259,3161,70,0,"ui/icon/061000/061411.tex",75,"人鱼之肉","ex2/banall/banall20110/banall20110","","","","","","","","","","","","","","","","","","","","","","",""
2260,3162,70,0,"ui/icon/061000/061411.tex",75,"寄宿灵魂之宝玉","","","","","","","","","","","","","","","","","","","","","","","",""
2261,3163,70,0,"ui/icon/061000/061411.tex",75,"贤者之鳍","ex2/banall/banall20120/banall20120","","","","","","","","","","","","","","","","","","","","","","",""
2262,3164,70,0,"ui/icon/061000/061411.tex",75,"三种至宝","ex2/banall/banall20130/banall20130","ex2/banall/banall20140/banall20140","","","","","","","","","","","","","","","","","","","","","",""
2263,4787,90,0,"ui/icon/061000/061411.tex",76,"承载希望与梦想的赛车","","","","","","","","","","","","","","","","","","","","","","","",""
2264,4788,90,0,"ui/icon/061000/061411.tex",76,"宇宙尽头的精彩比赛","ex4/banall/banall32010/banall32010","ex4/banall/banall32020/banall32020","","","","","","","","","","","","","","","","","","","","","",""
2265,1475,60,0,"ui/icon/061000/061411.tex",77,"追忆之旅","","","","","","","","","","","","","","","","","","","","","","","",""
2266,1476,60,0,"ui/icon/061000/061411.tex",77,"踏雪而行","","","","","","","","","","","","","","","","","","","","","","","",""
2267,1477,60,0,"ui/icon/061000/061411.tex",77,"旅途的中间站","ex1/heavnz/heavnz02710/heavnz02710","","","","","","","","","","","","","","","","","","","","","","",""
2268,1478,60,0,"ui/icon/061000/061411.tex",77,"历历在目","","","","","","","","","","","","","","","","","","","","","","","",""
2269,1479,60,0,"ui/icon/061000/061411.tex",77,"友人的微笑","ex1/heavnz/heavnz02910/heavnz02910","","","","","","","","","","","","","","","","","","","","","","",""
2270,3750,80,0,"ui/icon/061000/061411.tex",78,"小小的旅途","","","","","","","","","","","","","","","","","","","","","","","",""
2271,4660,90,0,"ui/icon/061000/061411.tex",79,"虚无界的旁观者","ex4/aktkmz/aktkmz10110/aktkmz10110","ex4/aktkmz/aktkmz10120/aktkmz10120","ex4/aktkmz/aktkmz10130/aktkmz10130","ex4/aktkmz/aktkmz10140/aktkmz10140","","","","","","","","","","","","","","","","","","","",""
2272,4661,90,0,"ui/icon/061000/061411.tex",79,"虚无界的旁观者续篇","ex4/aktkmz/aktkmz10150/aktkmz10150","ex4/aktkmz/aktkmz10160/aktkmz10160","ex4/aktkmz/aktkmz10170/aktkmz10170","ex4/aktkmz/aktkmz10180/aktkmz10180","ex4/aktkmz/aktkmz10190/aktkmz10190","","","","","","","","","","","","","","","","","","",""
2273,1204,50,0,"ui/icon/061000/061419.tex",80,"神秘的调查员","ffxiv/chrhdb/chrhdb10105/chrhdb10105","ffxiv/chrhdb/chrhdb10110/chrhdb10110","ffxiv/chrhdb/chrhdb10120/chrhdb10120","ffxiv/chrhdb/chrhdb10130/chrhdb10130","","","","","","","","","","","","","","","","","","","",""
2274,1205,50,0,"ui/icon/061000/061419.tex",80,"无法打开的迷宫之门","","","","","","","","","","","","","","","","","","","","","","","",""
2275,1206,50,0,"ui/icon/061000/061419.tex",80,"苦恋的悲哀","","","","","","","","","","","","","","","","","","","","","","","",""
2276,1207,50,0,"ui/icon/061000/061419.tex",80,"锁孔中的光","ffxiv/chrhdb/chrhdb10410/chrhdb10410","ffxiv/chrhdb/chrhdb10420/chrhdb10420","ffxiv/chrhdb/chrhdb00099/chrhdb00099","","","","","","","","","","","","","","","","","","","","",""
2277,1315,50,0,"ui/icon/061000/061419.tex",80,"最初的预告函","ffxiv/chrhdb/chrhdb20110/chrhdb20110","","","","","","","","","","","","","","","","","","","","","","",""
2278,1316,50,0,"ui/icon/061000/061419.tex",80,"白发鬼","","","","","","","","","","","","","","","","","","","","","","","",""
2279,1317,50,0,"ui/icon/061000/061419.tex",80,"危险的雕金匠","ffxiv/chrhdb/chrhdb20310/chrhdb20310","","","","","","","","","","","","","","","","","","","","","","",""
2280,1318,50,0,"ui/icon/061000/061419.tex",80,"天下无双的挑战者","ffxiv/chrhdb/chrhdb20410/chrhdb20410","ffxiv/chrhdb/chrhdb20420/chrhdb20420","ffxiv/bosgil/bosgil00010/bosgil00010","ffxiv/bosgil/bosgil00020/bosgil00020","ffxiv/chrhdb/chrhdb20430/chrhdb20430","ffxiv/chrhdb/chrhdb00199/chrhdb00199","","","","","","","","","","","","","","","","","",""
2281,1438,50,0,"ui/icon/061000/061419.tex",80,"以天平衡量的钱与心","ffxiv/chrhdb/chrhdb30110/chrhdb30110","","","","","","","","","","","","","","","","","","","","","","",""
2282,1439,50,0,"ui/icon/061000/061419.tex",80,"努力的调查员","ffxiv/chrhdb/chrhdb30210/chrhdb30210","","","","","","","","","","","","","","","","","","","","","","",""
2283,1440,50,0,"ui/icon/061000/061419.tex",80,"事出有因","ffxiv/chrhdb/chrhdb30310/chrhdb30310","","","","","","","","","","","","","","","","","","","","","","",""
2284,1441,50,0,"ui/icon/061000/061419.tex",80,"黄金沙都的婚约","ffxiv/chrhdb/chrhdb30410/chrhdb30410","ffxiv/chrhdb/chrhdb30420/chrhdb30420","ffxiv/chrhdb/chrhdb30430/chrhdb30430","ffxiv/chrhdb/chrhdb00299/chrhdb00299","","","","","","","","","","","","","","","","","","","",""
2285,166,50,0,"ui/icon/061000/061419.tex",80,"金碧辉煌的斗技场","ffxiv/chrhdb/chrhdb40110/chrhdb40110","","","","","","","","","","","","","","","","","","","","","","",""
2286,202,50,0,"ui/icon/061000/061419.tex",80,"天下无双的再战者","ffxiv/chrhdb/chrhdb40210/chrhdb40210","","","","","","","","","","","","","","","","","","","","","","",""
2287,203,50,0,"ui/icon/061000/061419.tex",80,"公平竞争","","","","","","","","","","","","","","","","","","","","","","","",""
2288,204,50,0,"ui/icon/061000/061419.tex",80,"斗技场的预告信","ffxiv/chrhdb/chrhdb40410/chrhdb40410","ffxiv/bosort/bosort00010/bosort00010","ffxiv/bosort/bosort00020/bosort00020","ffxiv/chrhdb/chrhdb40420/chrhdb40420","ffxiv/chrhdb/chrhdb40425/chrhdb40425","ffxiv/chrhdb/chrhdb40430/chrhdb40430","ffxiv/chrhdb/chrhdb40440/chrhdb40440","ffxiv/chrhdb/chrhdb00399/chrhdb00399","","","","","","","","","","","","","","","",""
2289,490,50,0,"ui/icon/061000/061419.tex",80,"来自宿怨的亡灵","","","","","","","","","","","","","","","","","","","","","","","",""
2290,491,50,0,"ui/icon/061000/061419.tex",80,"被篡改的历史","ffxiv/chrhdb/chrhdb50210/chrhdb50210","","","","","","","","","","","","","","","","","","","","","","",""
2291,492,50,0,"ui/icon/061000/061419.tex",80,"掩藏真相的人们","ffxiv/chrhdb/chrhdb50305/chrhdb50305","","","","","","","","","","","","","","","","","","","","","","",""
2292,493,50,0,"ui/icon/061000/061419.tex",80,"在血液中蔓延的诅咒","ffxiv/chrhdb/chrhdb50310/chrhdb50310","","","","","","","","","","","","","","","","","","","","","","",""
2293,502,50,0,"ui/icon/061000/061419.tex",80,"随风而逝的结局","ffxiv/chrhdb/chrhdb50420/chrhdb50420","ffxiv/chrhdb/chrhdb50425/chrhdb50425","ffxiv/bosgil/bosgil00110/bosgil00110","ffxiv/bosgil/bosgil00120/bosgil00120","ffxiv/bosgil/bosgil00130/bosgil00130","ffxiv/bosgil/bosgil00140/bosgil00140","ffxiv/chrhdb/chrhdb50430/chrhdb50430","ffxiv/chrhdb/chrhdb00499/chrhdb00499","","","","","","","","","","","","","","","",""
2294,2226,60,0,"ui/icon/061000/061419.tex",81,"寻找调查员","","","","","","","","","","","","","","","","","","","","","","","",""
2295,2227,60,0,"ui/icon/061000/061419.tex",81,"被遗留的线索","ex1/chrhdb/chrhdb62210/chrhdb62210","ex1/chrhdb/chrhdb01199/chrhdb01199","","","","","","","","","","","","","","","","","","","","","",""
2296,2228,60,0,"ui/icon/061000/061419.tex",81,"神奇的能力","ex1/chrhdb/chrhdb63110/chrhdb63110","","","","","","","","","","","","","","","","","","","","","","",""
2297,2229,60,0,"ui/icon/061000/061419.tex",81,"抓住线索","ex1/chrhdb/chrhdb63210/chrhdb63210","ex1/chrhdb/chrhdb01299/chrhdb01299","","","","","","","","","","","","","","","","","","","","","",""
2298,2369,60,0,"ui/icon/061000/061419.tex",81,"第一个家","ex1/chrhdb/chrhdb64110/chrhdb64110","","","","","","","","","","","","","","","","","","","","","","",""
2299,2370,60,0,"ui/icon/061000/061419.tex",81,"时魔法之谜","ex1/chrhdb/chrhdb64210/chrhdb64210","ex1/chrhdb/chrhdb64220/chrhdb64220","ex1/chrhdb/chrhdb01399/chrhdb01399","","","","","","","","","","","","","","","","","","","","",""
2300,2371,60,0,"ui/icon/061000/061419.tex",81,"进退维谷","","","","","","","","","","","","","","","","","","","","","","","",""
2301,2372,60,0,"ui/icon/061000/061419.tex",81,"理想的每一天","ex1/chrhdb/chrhdb65110/chrhdb65110","ex1/chrhdb/chrhdb65120/chrhdb65120","ex1/chrhdb/chrhdb65210/chrhdb65210","ex1/chrhdb/chrhdb01499/chrhdb01499","","","","","","","","","","","","","","","","","","","",""
2302,3008,70,0,"ui/icon/061000/061419.tex",82,"黄金港的调查员助手","ex2/hldbrd/hldbrd04110/hldbrd04110","","","","","","","","","","","","","","","","","","","","","","",""
2303,3020,70,0,"ui/icon/061000/061419.tex",82,"被拍卖的调查员","ex2/chrhdb/chrhdb72110/chrhdb72110","","","","","","","","","","","","","","","","","","","","","","",""
2304,3021,70,0,"ui/icon/061000/061419.tex",82,"被盯上的商品","ex2/chrhdb/chrhdb72210/chrhdb72210","ex2/chrhdb/chrhdb72220/chrhdb72220","","","","","","","","","","","","","","","","","","","","","",""
2305,3094,70,0,"ui/icon/061000/061419.tex",82,"传闻中的剑豪","ex2/chrhdb/chrhdb73110/chrhdb73110","","","","","","","","","","","","","","","","","","","","","","",""
2306,3095,70,0,"ui/icon/061000/061419.tex",82,"靠近的威胁","ex2/chrhdb/chrhdb73210/chrhdb73210","ex2/chrhdb/chrhdb73220/chrhdb73220","","","","","","","","","","","","","","","","","","","","","",""
2307,3150,70,0,"ui/icon/061000/061419.tex",82,"东国之暗","ex2/chrhdb/chrhdb74110/chrhdb74110","","","","","","","","","","","","","","","","","","","","","","",""
2308,3151,70,0,"ui/icon/061000/061419.tex",82,"武器怪盗","ex2/chrhdb/chrhdb74210/chrhdb74210","ex2/chrhdb/chrhdb74220/chrhdb74220","","","","","","","","","","","","","","","","","","","","","",""
2309,3167,70,0,"ui/icon/061000/061419.tex",82,"不为人知的证物","ex2/bosyjb/bosyjb00010/bosyjb00010","ex2/bosyjb/bosyjb00020/bosyjb00020","ex2/chrhdb/chrhdb75110/chrhdb75110","","","","","","","","","","","","","","","","","","","","",""
2310,3168,70,0,"ui/icon/061000/061419.tex",82,"最强的男人不会停歇","ex2/chrhdb/chrhdb75210/chrhdb75210","ex2/chrhdb/chrhdb75220/chrhdb75220","","","","","","","","","","","","","","","","","","","","","",""
2311,4542,90,0,"ui/icon/061000/061419.tex",83,"绅士的长梦","ex4/chrhdb/chrhdb81110/chrhdb81110","","","","","","","","","","","","","","","","","","","","","","",""
2312,4543,90,0,"ui/icon/061000/061419.tex",83,"真情重逢","ex4/chrhdb/chrhdb81120/chrhdb81120","ex4/chrhdb/chrhdb81130/chrhdb81130","ex4/chrhdb/chrhdb81140/chrhdb81140","","","","","","","","","","","","","","","","","","","","",""
2313,4641,90,0,"ui/icon/061000/061419.tex",83,"月球的阴谋","ex4/chrhdb/chrhdb82110/chrhdb82110","","","","","","","","","","","","","","","","","","","","","","",""
2314,4642,90,0,"ui/icon/061000/061419.tex",83,"逃跑的复制体","ex4/chrhdb/chrhdb82210/chrhdb82210","ex4/chrhdb/chrhdb82220/chrhdb82220","ex4/chrhdb/chrhdb82230/chrhdb82230","","","","","","","","","","","","","","","","","","","","",""
2315,4718,90,0,"ui/icon/061000/061419.tex",83,"独创的搜查","ex4/chrhdb/chrhdb83110/chrhdb83110","","","","","","","","","","","","","","","","","","","","","","",""
2316,4719,90,0,"ui/icon/061000/061419.tex",83,"充满活力的父子","ex4/chrhdb/chrhdb83115/chrhdb83115","ex4/chrhdb/chrhdb83117/chrhdb83117","ex4/chrhdb/chrhdb83210/chrhdb83210","ex4/chrhdb/chrhdb83220/chrhdb83220","ex4/chrhdb/chrhdb83230/chrhdb83230","ex4/chrhdb/chrhdb83240/chrhdb83240","","","","","","","","","","","","","","","","","",""
2317,4754,90,0,"ui/icon/061000/061419.tex",83,"神秘的嫌疑人","ex4/chrhdb/chrhdb84105/chrhdb84105","ex4/chrhdb/chrhdb84110/chrhdb84110","ex4/chrhdb/chrhdb84120/chrhdb84120","","","","","","","","","","","","","","","","","","","","",""
2318,4755,90,0,"ui/icon/061000/061419.tex",83,"不拘小节的一家","ex4/chrhdb/chrhdb84210/chrhdb84210","ex4/chrhdb/chrhdb84220/chrhdb84220","ex4/chrhdb/chrhdb84230/chrhdb84230","","","","","","","","","","","","","","","","","","","","",""
2319,4799,90,0,"ui/icon/061000/061419.tex",83,"妈妈才是最强的","ex4/chrhdb/chrhdb85110/chrhdb85110","","","","","","","","","","","","","","","","","","","","","","",""
2320,4800,90,0,"ui/icon/061000/061419.tex",83,"曼德维尔之谜","ex4/chrhdb/chrhdb85210/chrhdb85210","ex4/bosasr/bosasr00010/bosasr00010","ex4/bosasr/bosasr00020/bosasr00020","ex4/chrhdb/chrhdb85220/chrhdb85220","ex4/chrhdb/chrhdb85230/chrhdb85230","ex4/chrhdb/chrhdb85240/chrhdb85240","","","","","","","","","","","","","","","","","",""
2321,4652,90,0,"ui/icon/061000/061419.tex",84," 曼德维尔家的古老武器","ex4/chrhdy/chrhdy10110/chrhdy10110","","","","","","","","","","","","","","","","","","","","","","",""
2322,4653,90,0,"ui/icon/061000/061921.tex",84," 再次制作曼德维尔武器","","","","","","","","","","","","","","","","","","","","","","","",""
2323,4725,90,0,"ui/icon/061000/061419.tex",84," 觉醒吧！斗争本能！","ex4/chrhdy/chrhdy20110/chrhdy20110","","","","","","","","","","","","","","","","","","","","","","",""
2324,4726,90,0,"ui/icon/061000/061921.tex",84," 令人惊异的曼德维尔武器","","","","","","","","","","","","","","","","","","","","","","","",""
2325,4771,90,0,"ui/icon/061000/061419.tex",84," 工匠们的酒宴","ex4/chrhdy/chrhdy30110/chrhdy30110","","","","","","","","","","","","","","","","","","","","","","",""
2326,4772,90,0,"ui/icon/061000/061921.tex",84," 灵活变化的曼德维尔武器","","","","","","","","","","","","","","","","","","","","","","","",""
2327,4806,90,0,"ui/icon/061000/061419.tex",84," 起舞的工匠们","ex4/chrhdy/chrhdy40110/chrhdy40110","ex4/chrhdy/chrhdy40115/chrhdy40115","","","","","","","","","","","","","","","","","","","","","",""
2328,4807,90,0,"ui/icon/061000/061921.tex",84," 精美绝伦的曼德维尔武器","","","","","","","","","","","","","","","","","","","","","","","",""
2329,5192,100,0,"ui/icon/061000/061411.tex",85,"调查员的行踪","ex5/chrhdb/chrhdb91110/chrhdb91110","ex5/chrhdb/chrhdb91120/chrhdb91120","","","","","","","","","","","","","","","","","","","","","",""
2330,5295,100,0,"ui/icon/061000/061411.tex",85,"正直的侦探","ex5/chrhdb/chrhdb92110/chrhdb92110","","","","","","","","","","","","","","","","","","","","","","",""
2331,5296,100,0,"ui/icon/061000/061411.tex",85,"被放逐的魔物","ex5/chrhdb/chrhdb92210/chrhdb92210","ex5/chrhdb/chrhdb92220/chrhdb92220","ex5/chrhdb/chrhdb92230/chrhdb92230","ex5/chrhdb/chrhdb92240/chrhdb92240","","","","","","","","","","","","","","","","","","","",""
2332,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
2333,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
2334,1435,50,0,"ui/icon/061000/061419.tex",86,"寻找英雄的武器","","","","","","","","","","","","","","","","","","","","","","","",""
2335,1436,50,0,"ui/icon/061000/061419.tex",86,"黄道文书","","","","","","","","","","","","","","","","","","","","","","","",""
2336,1462,50,0,"ui/icon/061000/061419.tex",86,"天球的光芒","","","","","","","","","","","","","","","","","","","","","","","",""
2337,1464,50,0,"ui/icon/061000/061419.tex",86,"新星璀璨","","","","","","","","","","","","","","","","","","","","","","","",""
2338,206,50,0,"ui/icon/061000/061419.tex",86,"注入武器的灵魂","","","","","","","","","","","","","","","","","","","","","","","",""
2339,356,50,0,"ui/icon/061000/061419.tex",86,"踏上黄道的征途","","","","","","","","","","","","","","","","","","","","","","","",""
2340,357,50,0,"ui/icon/061000/061921.tex",86,"滴水之恩","","","","","","","","","","","","","","","","","","","","","","","",""
2341,358,50,0,"ui/icon/061000/061921.tex",86,"挑战未知的工匠","","","","","","","","","","","","","","","","","","","","","","","",""
2342,359,50,0,"ui/icon/061000/061921.tex",86,"激情与梦想","","","","","","","","","","","","","","","","","","","","","","","",""
2343,360,50,0,"ui/icon/061000/061921.tex",86,"慈母手中物","","","","","","","","","","","","","","","","","","","","","","","",""
2344,361,50,0,"ui/icon/061000/061419.tex",86,"大器晚成","","","","","","","","","","","","","","","","","","","","","","","",""
2345,560,50,0,"ui/icon/061000/061419.tex",86,"力量觉醒","","","","","","","","","","","","","","","","","","","","","","","",""
2346,561,50,0,"ui/icon/061000/061419.tex",86,"黄道无双","","","","","","","","","","","","","","","","","","","","","","","",""
2347,2287,50,0,"ui/icon/061000/061419.tex",86,"黄道无双","","","","","","","","","","","","","","","","","","","","","","","",""
2348,2211,60,0,"ui/icon/061000/061419.tex",87,"其名元灵武器","","","","","","","","","","","","","","","","","","","","","","","",""
2349,2212,60,0,"ui/icon/061000/061921.tex",87," 创造新武器","","","","","","","","","","","","","","","","","","","","","","","",""
