key,0,1,2,3,4,5,6,7,8,9
314,"烧灼精通II","ui/icon/006000/006112.tex","冒险者",33,99,,0,"",99,0
315,"凶星精通III","ui/icon/006000/006113.tex","冒险者",33,99,,0,"",99,0
316,"先天禀赋效果提高","ui/icon/006000/006114.tex","冒险者",33,99,,0,"剑术师",99,0
317,"防护精通","ui/icon/005000/005190.tex","冒险者",1,38,,0,,38,0
318,"防护精通","ui/icon/005000/005190.tex","冒险者",3,44,,0,,44,0
319,"防护精通","ui/icon/005000/005190.tex","冒险者",32,98,,0,,98,0
320,"防护精通","ui/icon/005000/005190.tex","冒险者",37,149,,0,,149,0
321,"激情咏唱效果提高","ui/icon/005000/005364.tex","冒险者",0,0,,0,,0,0
322,"天语效果提高II","ui/icon/005000/005365.tex","冒险者",25,26,,0,"锻铁匠",26,0
323,"",,"冒险者",0,0,,0,"",0,0
324,"毒菌精通","ui/icon/005000/005376.tex","冒险者",28,29,,0,"",29,0
325,"自动山岳之相","ui/icon/005000/005427.tex","冒险者",16,17,,0,"",17,0
326,"自动丛林之相","ui/icon/005000/005452.tex","冒险者",17,18,,0,"",18,0
327,"自动海洋之相","ui/icon/005000/005476.tex","冒险者",18,19,,68458,"",19,0
328,"自动隐行","ui/icon/005000/005428.tex","冒险者",16,17,,0,"",17,0
329,"自动隐行","ui/icon/005000/005453.tex","冒险者",17,18,,0,"",18,0
330,"自动隐行","ui/icon/005000/005477.tex","冒险者",18,19,,0,"",19,0
331,"十二神加护效果提高III","ui/icon/005000/005440.tex","冒险者",16,17,,0,"",17,0
332,"十二神加护效果提高III","ui/icon/005000/005465.tex","冒险者",17,18,,0,"",18,0
333,"高产精通","ui/icon/005000/005429.tex","冒险者",16,17,,68093,"",17,0
334,"发掘精通",,"冒险者",0,0,,0,"",0,0
335,"直觉甄别精通",,"冒险者",0,0,,0,"",0,0
336,"丰收精通","ui/icon/005000/005454.tex","冒险者",17,18,,68159,"",18,0
337,"转变精通",,"冒险者",0,0,,0,"",0,0
338,"直觉甄别精通",,"冒险者",0,0,,0,"",0,0
339,"制作精通","ui/icon/006000/006979.tex","冒险者",8,9,,0,"",9,0
340,"制作精通","ui/icon/006000/006980.tex","冒险者",9,10,,0,"",10,0
341,"制作精通","ui/icon/006000/006981.tex","冒险者",10,11,,0,"",11,0
342,"制作精通","ui/icon/006000/006982.tex","冒险者",11,12,,0,"",12,0
343,"制作精通","ui/icon/006000/006983.tex","冒险者",12,13,,0,"",13,0
344,"制作精通","ui/icon/006000/006984.tex","冒险者",13,14,,0,"",14,0
345,"制作精通","ui/icon/006000/006985.tex","冒险者",14,15,,0,"",15,0
346,"制作精通","ui/icon/006000/006986.tex","冒险者",15,16,,0,"",16,0
347,"高速制作精通","ui/icon/006000/006978.tex","冒险者",8,9,,0,"",9,0
348,"高速制作精通","ui/icon/006000/006978.tex","冒险者",9,10,,0,"",10,0
349,"高速制作精通","ui/icon/006000/006978.tex","冒险者",10,11,,0,"",11,0
350,"高速制作精通","ui/icon/006000/006978.tex","冒险者",11,12,,0,"",12,0
351,"高速制作精通","ui/icon/006000/006978.tex","冒险者",12,13,,0,"",13,0
352,"高速制作精通","ui/icon/006000/006978.tex","冒险者",13,14,,0,"",14,0
353,"高速制作精通","ui/icon/006000/006978.tex","冒险者",14,15,,0,"",15,0
354,"高速制作精通","ui/icon/006000/006978.tex","冒险者",15,16,,0,"",16,0
355,"迸裂效果提高","ui/icon/005000/005681.tex","冒险者",0,0,,0,"",0,0
356,"制作练习","ui/icon/006000/006987.tex","冒险者",8,9,,0,"",9,1
357,"制作练习","ui/icon/006000/006987.tex","冒险者",9,10,,0,"",10,1
358,"制作练习","ui/icon/006000/006987.tex","冒险者",10,11,,0,"",11,1
359,"制作练习","ui/icon/006000/006987.tex","冒险者",11,12,,0,"",12,1
360,"制作练习","ui/icon/006000/006987.tex","冒险者",12,13,,0,"",13,1
361,"制作练习","ui/icon/006000/006987.tex","冒险者",13,14,,0,"",14,1
362,"制作练习","ui/icon/006000/006987.tex","冒险者",14,15,,0,"",15,1
363,"制作练习","ui/icon/006000/006987.tex","冒险者",15,16,,0,"",16,1
364,"疾风迅雷","ui/icon/005000/005239.tex","冒险者",2,41,,0,"",41,0
365,"疾风迅雷效果提高","ui/icon/005000/005230.tex","冒险者",2,41,,0,"",41,0
366,"疾风迅雷效果提高II","ui/icon/005000/005231.tex","冒险者",20,21,,0,"",21,0
367,"疾风迅雷效果提高III","ui/icon/005000/005240.tex","冒险者",20,21,,0,"",21,0
368,"技能效果提高","ui/icon/005000/005185.tex","冒险者",40,181,,0,"锻铁匠",181,0
369,"技能效果提高II","ui/icon/005000/005186.tex","冒险者",40,181,,0,"战斗精英",181,0
370,"蛇胆","ui/icon/006000/006451.tex","冒险者",40,181,,0,"",181,0
371,"贤学誓词","ui/icon/006000/006452.tex","冒险者",40,181,,0,"",181,0
372,"贤学誓词II","ui/icon/006000/006453.tex","冒险者",40,181,,0,"",181,0
373,"蛇刺","ui/icon/006000/006454.tex","冒险者",40,181,,0,"",181,0
374,"攻击魔法精通","ui/icon/006000/006455.tex","冒险者",40,181,,0,"",181,0
375,"坚角清汁效果提高","ui/icon/006000/006456.tex","冒险者",40,181,,0,"",181,0
376,"攻击魔法精通II","ui/icon/006000/006457.tex","冒险者",40,181,,0,"",181,0
377,"治疗技能效果提高","ui/icon/006000/006826.tex","冒险者",40,181,,0,"",181,0
378,"活化效果提高","ui/icon/006000/006458.tex","冒险者",40,181,,0,,181,0
379,"灵魂","ui/icon/006000/006401.tex","冒险者",39,180,,0,"",180,0
380,"技能威力提高","ui/icon/006000/006801.tex","冒险者",39,180,,0,"",180,0
381,"化身能力效果提高","ui/icon/006000/006403.tex","冒险者",39,180,,0,"",180,0
382,"地狱之门效果提高","ui/icon/006000/006404.tex","冒险者",39,180,,0,"",180,0
383,"灵魂技效果提高","ui/icon/006000/006405.tex","冒险者",39,180,,0,"剑术师",180,0
384,"魂衣","ui/icon/006000/006406.tex","冒险者",39,180,,69614,"",180,0
385,"神秘纹效果提高","ui/icon/006000/006407.tex","冒险者",39,180,,0,"",180,0
386,"虚无魂","ui/icon/006000/006408.tex","冒险者",39,180,,0,"",180,0
387,"神秘环效果提高","ui/icon/006000/006409.tex","冒险者",39,180,,0,"",180,0
388,"内静","ui/icon/006000/006988.tex","冒险者",8,9,,0,"",9,0
389,"内静","ui/icon/006000/006988.tex","冒险者",9,10,,0,"",10,0
390,"内静","ui/icon/006000/006988.tex","冒险者",10,11,,0,"",11,0
391,"内静","ui/icon/006000/006988.tex","冒险者",11,12,,0,"",12,0
392,"内静","ui/icon/006000/006988.tex","冒险者",12,13,,0,"",13,0
393,"内静","ui/icon/006000/006988.tex","冒险者",13,14,,0,"",14,0
394,"内静","ui/icon/006000/006988.tex","冒险者",14,15,,0,"",15,0
395,"内静","ui/icon/006000/006988.tex","冒险者",15,16,,0,"",16,0
396,"模范制作精通","ui/icon/006000/006989.tex","冒险者",8,9,,0,"",9,0
397,"模范制作精通","ui/icon/006000/006989.tex","冒险者",9,10,,0,"",10,0
398,"模范制作精通","ui/icon/006000/006989.tex","冒险者",10,11,,0,"",11,0
399,"模范制作精通","ui/icon/006000/006989.tex","冒险者",11,12,,0,"",12,0
400,"模范制作精通","ui/icon/006000/006989.tex","冒险者",12,13,,0,"",13,0
401,"模范制作精通","ui/icon/006000/006989.tex","冒险者",13,14,,0,"",14,0
402,"模范制作精通","ui/icon/006000/006989.tex","冒险者",14,15,,0,"",15,0
403,"模范制作精通","ui/icon/006000/006989.tex","冒险者",15,16,,0,"",16,0
404,"坯料制作精通","ui/icon/006000/006990.tex","冒险者",8,9,,0,"",9,0
405,"坯料制作精通","ui/icon/006000/006991.tex","冒险者",9,10,,0,"",10,0
406,"坯料制作精通","ui/icon/006000/006992.tex","冒险者",10,11,,0,"",11,0
407,"坯料制作精通","ui/icon/006000/006993.tex","冒险者",11,12,,0,"",12,0
408,"坯料制作精通","ui/icon/006000/006994.tex","冒险者",12,13,,0,"",13,0
409,"坯料制作精通","ui/icon/006000/006995.tex","冒险者",13,14,,0,"",14,0
410,"坯料制作精通","ui/icon/006000/006996.tex","冒险者",14,15,,0,"",15,0
411,"坯料制作精通","ui/icon/006000/006997.tex","冒险者",15,16,,0,"",16,0
412,"盾阵精通","ui/icon/005000/005218.tex","冒险者",19,20,,0,"",20,0
413,"干预效果提高","ui/icon/005000/005219.tex","冒险者",19,20,,0,"",20,0
414,"神圣魔法精通II","ui/icon/005000/005220.tex","冒险者",19,20,,0,"",20,0
415,"深奥之灵精通","ui/icon/005000/005221.tex","冒险者",19,20,,0,"",20,0
416,"圣光幕帘效果提高","ui/icon/005000/005222.tex","冒险者",19,20,,0,"",20,0
417,"摆脱效果提高","ui/icon/005000/005266.tex","冒险者",21,22,,0,"",22,0
418,"原初的直觉精通","ui/icon/005000/005267.tex","冒险者",21,22,,0,"",22,0
419,"原初的勇猛效果提高","ui/icon/005000/005268.tex","冒险者",21,22,,0,"",22,0
420,"泰然自若效果提高","ui/icon/005000/005269.tex","冒险者",21,22,,0,"",22,0
421,"猛攻效果提高","ui/icon/005000/005270.tex","冒险者",21,22,,0,"格斗家",22,0
422,"伤残效果提高","ui/icon/006000/006064.tex","冒险者",32,98,,0,"",98,0
423,"掠影示现效果提高II","ui/icon/006000/006066.tex","冒险者",32,98,,0,"",98,0
424,"石之心精通","ui/icon/006000/006304.tex","冒险者",37,149,,0,"",149,0
425,"极光效果提高","ui/icon/006000/006305.tex","冒险者",37,149,,0,"剑术师",149,0
426,"续剑效果提高","ui/icon/006000/006306.tex","冒险者",37,149,,0,"",149,0
427,"晶壤装填效果提高","ui/icon/006000/006307.tex","冒险者",37,149,,0,"",149,0
428,"铁山靠精通","ui/icon/005000/005241.tex","冒险者",20,21,,67564,"",21,0
429,"空鸣拳精通","ui/icon/005000/005242.tex","冒险者",20,21,,0,"",21,0
430,"破坏神冲精通","ui/icon/005000/005243.tex","冒险者",20,21,,0,"",21,0
431,"轻身步法效果提高","ui/icon/005000/005244.tex","冒险者",20,21,,0,"格斗家",21,0
432,"义结金兰效果提高","ui/icon/005000/005245.tex","冒险者",20,21,,0,"",21,0
433,"震脚效果提高","ui/icon/005000/005246.tex","冒险者",20,21,,67567,"",21,0
434,"跳跃效果提高","ui/icon/005000/005294.tex","冒险者",22,23,,67228,"",23,0
435,"山境酷刑效果提高","ui/icon/005000/005290.tex","冒险者",22,23,,0,"",23,0
436,"破碎冲效果提高","ui/icon/005000/005291.tex","冒险者",0,0,,0,"剑术师",0,0
437,"长枪精通II","ui/icon/005000/005288.tex","冒险者",22,23,,0,"",23,0
438,"龙剑效果提高","ui/icon/005000/005277.tex","冒险者",22,23,,0,"剑术师",23,0
439,"集气法III","ui/icon/005000/005417.tex","冒险者",30,92,,0,"",92,0
440,"命水效果提高","ui/icon/005000/005418.tex","冒险者",30,92,,0,"",92,0
441,"雷遁之术效果提高","ui/icon/005000/005419.tex","冒险者",30,92,,0,"",92,0
442,"燕回返效果提高","ui/icon/006000/006155.tex","冒险者",0,0,,0,"",0,0
443,"明镜止水效果提高","ui/icon/006000/006156.tex","冒险者",34,111,,0,"剑术师",111,0
444,"连珠箭精通","ui/icon/005000/005316.tex","冒险者",23,24,,0,"",24,0
445,"失血箭效果提高","ui/icon/005000/005317.tex","冒险者",23,24,,0,"格斗家",24,0
446,"绝峰箭效果提高","ui/icon/005000/005318.tex","冒险者",23,24,,0,"",24,0
447,"行吟效果提高","ui/icon/005000/005319.tex","冒险者",23,24,,0,,24,0
448,"战歌效果提高","ui/icon/005000/005320.tex","冒险者",23,24,,0,"",24,0
449,"散射精通","ui/icon/006000/006017.tex","冒险者",31,96,,0,"",96,0
450,"整备效果提高","ui/icon/006000/006018.tex","冒险者",31,96,,0,"剑术师",96,0
451,"后翼弃兵","ui/icon/006000/006019.tex","冒险者",31,96,,0,"",96,0
452,"策动效果提高","ui/icon/006000/006020.tex","冒险者",31,96,,0,,96,0
453,"技巧舞步结束效果提高","ui/icon/006000/006357.tex","冒险者",38,150,,0,"",150,0
454,"伶俐效果提高","ui/icon/006000/006358.tex","冒险者",38,150,,0,"",150,0
455,"百花争艳效果提高","ui/icon/006000/006359.tex","冒险者",38,150,,0,"",150,0
456,"防守之桑巴效果提高","ui/icon/006000/006360.tex","冒险者",38,150,,0,,150,0
457,"进攻之探戈效果提高","ui/icon/006000/006361.tex","冒险者",38,150,,0,"",150,0
458,"极性精通II","ui/icon/005000/005366.tex","冒险者",7,55,,0,"",55,0
459,"极性精通III","ui/icon/005000/005367.tex","冒险者",7,55,,0,"",55,0
460,"天语","ui/icon/005000/005368.tex","冒险者",25,26,,67217,"",26,0
461,"秽浊效果提高","ui/icon/005000/005369.tex","冒险者",25,26,,0,"",26,0
462,"极性精通IV","ui/icon/005000/005370.tex","冒险者",25,26,,0,"",26,0
463,"魔泉效果提高","ui/icon/005000/005371.tex","冒险者",25,26,,0,,26,0
464,"激情咏唱效果提高II","ui/icon/005000/005372.tex","冒险者",0,0,,0,"剑术师",0,0
465,"极性精通V","ui/icon/005000/005373.tex","冒险者",25,26,,0,"",26,0
466,"以太蓄能效果提高","ui/icon/005000/005396.tex","冒险者",26,69,,66639,"",69,0
467,"以太蓄能效果提高II","ui/icon/005000/005397.tex","冒险者",26,69,,0,"",69,0
468,"红宝石召唤精通","ui/icon/005000/005682.tex","冒险者",27,28,,66627,"",28,0
469,"黄宝石召唤精通","ui/icon/005000/005683.tex","冒险者",27,28,,66628,"",28,0
470,"绿宝石召唤精通","ui/icon/005000/005684.tex","冒险者",27,28,,66631,"",28,0
471,"内力迸发","ui/icon/005000/005685.tex","冒险者",27,28,,66632,"",28,0
472,"",,"冒险者",0,0,,0,"",0,0
473,"毁灭精通II","ui/icon/005000/005687.tex","冒险者",27,28,,67638,"",28,0
474,"以太蓄能精通","ui/icon/005000/005690.tex","冒险者",27,28,,67640,"",28,0
475,"能量抽取效果提高","ui/icon/005000/005691.tex","冒险者",27,28,,0,"",28,0
476,"毁灭精通III","ui/icon/005000/005688.tex","冒险者",27,28,,0,"",28,0
477,"迸裂精通","ui/icon/005000/005692.tex","冒险者",27,28,,0,"",28,0
478,"迸裂精通II","ui/icon/005000/005693.tex","冒险者",27,28,,0,"",28,0
479,"毁灭精通IV","ui/icon/005000/005689.tex","冒险者",27,28,,0,"",28,0
480,"守护之光效果提高","ui/icon/005000/005694.tex","冒险者",27,28,,0,"剑术师",28,0
481,"内力迸发II","ui/icon/005000/005695.tex","冒险者",27,28,,0,"",28,0
482,"魔法剑效果提高","ui/icon/006000/006208.tex","冒险者",35,112,,0,"",112,0
483,"赤魔法精通II","ui/icon/006000/006209.tex","冒险者",35,112,,0,"",112,0
484,"赤魔法精通III","ui/icon/006000/006210.tex","冒险者",35,112,,0,"",112,0
485,"促进效果提高","ui/icon/006000/006211.tex","冒险者",35,112,,0,"剑术师",112,0
486,"魔元化效果提高II","ui/icon/006000/006212.tex","冒险者",35,112,,0,"",112,0
487,"闪耀精通","ui/icon/005000/005343.tex","冒险者",24,25,,0,"",25,0
488,"神圣精通","ui/icon/005000/005344.tex","冒险者",24,25,,0,"",25,0
489,"治疗技能效果提高","ui/icon/006000/006826.tex","冒险者",24,25,,0,"",25,0
490,"神祝祷效果提高","ui/icon/005000/005345.tex","冒险者",24,25,,0,"剑术师",25,0
491,"炎法精通IV","ui/icon/005000/005704.tex","冒险者",28,29,,0,"",29,0
492,"破阵法精通","ui/icon/005000/005705.tex","冒险者",28,29,,0,"",29,0
493,"治疗技能效果提高","ui/icon/006000/006826.tex","冒险者",28,29,,0,"",29,0
494,"展开战术效果提高","ui/icon/005000/005706.tex","冒险者",28,29,,0,,29,0
495,"抽卡效果提高","ui/icon/006000/006115.tex","冒险者",0,0,,0,"",0,0
496,"抽卡效果提高II","ui/icon/006000/006116.tex","冒险者",0,0,,0,"",0,0
497,"凶星精通IV","ui/icon/006000/006117.tex","冒险者",33,99,,0,"",99,0
498,"重力精通","ui/icon/006000/006118.tex","冒险者",33,99,,0,"",99,0
499,"治疗技能效果提高","ui/icon/006000/006826.tex","冒险者",33,99,,0,"",99,0
500,"天星交错效果提高","ui/icon/006000/006119.tex","冒险者",33,99,,0,"剑术师",99,0
501,"宇宙垂钓","ui/icon/005000/005487.tex","冒险者",18,19,,0,"",19,0
502,"龙神召唤效果提高","ui/icon/005000/005696.tex","冒险者",27,28,,0,"",28,0
503,"元素精通","ui/icon/005000/005697.tex","冒险者",27,28,,0,"",28,0
504,"技能威力提高","ui/icon/006000/006801.tex","冒险者",19,20,,0,"",20,0
505,"技能威力提高","ui/icon/006000/006801.tex","冒险者",21,22,,0,"",22,0
506,"技能威力提高","ui/icon/006000/006801.tex","冒险者",32,98,,0,"",98,0
507,"技能威力提高","ui/icon/006000/006801.tex","冒险者",37,149,,0,"",149,0
508,"长枪精通III","ui/icon/005000/005292.tex","冒险者",22,23,,0,"",23,0
509,"天语效果提高III","ui/icon/005000/005374.tex","冒险者",25,26,,0,"采矿工",26,0
510,"自生精通","ui/icon/006000/006459.tex","冒险者",40,181,,0,"",181,0
511,"掠影示现效果提高","ui/icon/006000/006065.tex","冒险者",32,98,,0,"",98,0
512,"爆裂脚精通","ui/icon/005000/005248.tex","冒险者",20,21,,0,"",21,0
513,"斗魂旋风脚精通","ui/icon/005000/005247.tex","冒险者",20,21,,0,"",21,0
514,"意气冲天效果提高","ui/icon/006000/006157.tex","冒险者",34,111,,0,"",111,0
515,"断绝精通","ui/icon/005000/005420.tex","冒险者",30,92,,67222,"",92,0
516,"技能威力提高","ui/icon/006000/006801.tex","冒险者",30,92,,0,"",92,0
517,"技能威力提高","ui/icon/006000/006801.tex","冒险者",31,96,,0,"",96,0
518,"技能威力提高","ui/icon/006000/006801.tex","冒险者",20,21,,0,"",21,0
519,"风雅精通","ui/icon/006000/006158.tex","冒险者",34,111,,0,"",111,0
520,"技能威力提高","ui/icon/006000/006801.tex","冒险者",34,111,,0,"",111,0
521,"技能威力提高II","ui/icon/006000/006802.tex","冒险者",34,111,,0,"",111,0
522,"技能威力提高II","ui/icon/006000/006802.tex","冒险者",30,92,,0,"",92,0
523,"技能威力提高II","ui/icon/006000/006802.tex","冒险者",39,180,,0,"",180,0
524,"齿系技能效果提高","ui/icon/006000/006501.tex","冒险者",41,196,,0,"",196,0
525,"牙系技能效果提高","ui/icon/006000/006502.tex","冒险者",41,196,,0,"",196,0
526,"蛇系技能效果提高","ui/icon/006000/006503.tex","冒险者",41,196,,0,"",196,0
527,"蝰系技能效果提高","ui/icon/006000/006504.tex","冒险者",41,196,,0,"",196,0
528,"飞蛇之魂","ui/icon/006000/006505.tex","冒险者",41,196,,0,"",196,0
529,"蛇行效果提高","ui/icon/006000/006506.tex","冒险者",41,196,,0,"格斗家",196,0
530,"飞蛇之魂效果提高","ui/icon/006000/006507.tex","冒险者",41,196,,0,"",196,0
531,"祖灵之魂","ui/icon/006000/006508.tex","冒险者",41,196,,0,"",196,0
532,"飞蛇之尾效果提高","ui/icon/006000/006510.tex","冒险者",41,196,,0,"",196,0
533,"祖灵之魂效果提高","ui/icon/006000/006511.tex","冒险者",41,196,,0,"",196,0
534,"祖灵之牙精通","ui/icon/006000/006509.tex","冒险者",41,196,,0,"",196,0
535,"",,"冒险者",0,0,,0,"",0,0
536,"",,"冒险者",0,0,,0,"",0,0
537,"调色值","ui/icon/006000/006551.tex","冒险者",42,197,,0,"",197,0
538,"颜料魔法效果提高","ui/icon/006000/006552.tex","冒险者",42,197,,0,"",197,0
539,"速涂效果提高","ui/icon/006000/006553.tex","冒险者",42,197,,0,"",197,0
540,"彩绘效果提高II","ui/icon/006000/006554.tex","冒险者",42,197,,0,"剑术师",197,0
541,"坦培拉效果提高","ui/icon/006000/006555.tex","冒险者",42,197,,0,"",197,0
542,"调色板效果提高","ui/icon/006000/006556.tex","冒险者",42,197,,0,"",197,0
543,"彩绘效果提高III","ui/icon/006000/006560.tex","冒险者",42,197,,0,"",197,0
544,"彩绘效果提高V","ui/icon/006000/006561.tex","冒险者",42,197,,0,"",197,0
545,"彩绘效果提高IV","ui/icon/006000/006559.tex","冒险者",42,197,,0,"格斗家",197,0
546,"彩绘效果提高","ui/icon/006000/006558.tex","冒险者",42,197,,0,"",197,0
547,"",,"冒险者",0,0,,0,"",0,0
548,"精密制作精通","ui/icon/006000/006951.tex","冒险者",8,9,,0,"",9,0
549,"精密制作精通","ui/icon/006000/006952.tex","冒险者",9,10,,0,"",10,0
550,"精密制作精通","ui/icon/006000/006953.tex","冒险者",10,11,,0,"",11,0
551,"精密制作精通","ui/icon/006000/006954.tex","冒险者",11,12,,0,"",12,0
552,"精密制作精通","ui/icon/006000/006955.tex","冒险者",12,13,,0,"",13,0
553,"精密制作精通","ui/icon/006000/006956.tex","冒险者",13,14,,0,"",14,0
554,"精密制作精通","ui/icon/006000/006957.tex","冒险者",14,15,,0,"",15,0
555,"精密制作精通","ui/icon/006000/006958.tex","冒险者",15,16,,0,"",16,0
556,"工匠的良机","ui/icon/006000/006975.tex","冒险者",8,9,,0,"",9,0
557,"工匠的良机","ui/icon/006000/006975.tex","冒险者",9,10,,0,"",10,0
558,"工匠的良机","ui/icon/006000/006975.tex","冒险者",10,11,,0,"",11,0
559,"工匠的良机","ui/icon/006000/006975.tex","冒险者",11,12,,0,"",12,0
560,"工匠的良机","ui/icon/006000/006975.tex","冒险者",12,13,,0,"",13,0
561,"工匠的良机","ui/icon/006000/006975.tex","冒险者",13,14,,0,"",14,0
562,"工匠的良机","ui/icon/006000/006975.tex","冒险者",14,15,,0,"",15,0
563,"工匠的良机","ui/icon/006000/006975.tex","冒险者",15,16,,0,"",16,0
564,"预警精通","ui/icon/005000/005202.tex","冒险者",19,20,,0,"",20,0
565,"安魂祈祷精通","ui/icon/005000/005223.tex","冒险者",19,20,,0,"",20,0
566,"英勇之剑效果提高","ui/icon/005000/005224.tex","冒险者",19,20,,0,"",20,0
567,"复仇精通","ui/icon/005000/005271.tex","冒险者",21,22,,0,"",22,0
568,"原初的解放效果提高","ui/icon/005000/005272.tex","冒险者",21,22,,0,"",22,0
569,"蛮荒崩裂效果提高","ui/icon/005000/005273.tex","冒险者",21,22,,0,"",22,0
570,"嗜血精通","ui/icon/006000/006053.tex","冒险者",32,98,,0,"",98,0
571,"暗影墙精通","ui/icon/006000/006068.tex","冒险者",32,98,,0,"",98,0
572,"血乱效果提高","ui/icon/006000/006069.tex","冒险者",32,98,,0,"",98,0
573,"掠影示现效果提高III","ui/icon/006000/006070.tex","冒险者",32,98,,0,"",98,0
574,"星云精通","ui/icon/006000/006308.tex","冒险者",37,149,,0,"",149,0
575,"续剑效果提高II","ui/icon/006000/006309.tex","冒险者",37,149,,0,"",149,0
576,"血壤效果提高","ui/icon/006000/006310.tex","冒险者",37,149,,0,"",149,0
577,"象形拳","ui/icon/005000/005249.tex","冒险者",20,21,,0,"",21,0
578,"疾风极意效果提高","ui/icon/005000/005526.tex","冒险者",20,21,,0,"",21,0
579,"红莲极意效果提高","ui/icon/005000/005527.tex","冒险者",20,21,,0,"",21,0
580,"龙翼滑翔效果提高","ui/icon/005000/005295.tex","冒险者",22,23,,0,"剑术师",23,0
581,"龙炎冲效果提高","ui/icon/005000/005296.tex","冒险者",22,23,,0,"",23,0
582,"长枪精通IV","ui/icon/005000/005293.tex","冒险者",22,23,,0,"",23,0
583,"坠星冲效果提高","ui/icon/005000/005298.tex","冒险者",22,23,,0,"",23,0
584,"攻击速度提高","ui/icon/005000/005421.tex","冒险者",30,92,,0,"",92,0
585,"夺取精通","ui/icon/005000/005422.tex","冒险者",30,92,,0,"",92,0
586,"攻其不备精通","ui/icon/005000/005423.tex","冒险者",30,92,,0,"",92,0
587,"介毒之术效果提高","ui/icon/005000/005424.tex","冒险者",30,92,,0,"",92,0
588,"天地人效果提高","ui/icon/005000/005726.tex","冒险者",30,92,,0,"",92,0
589,"心眼精通","ui/icon/006000/006159.tex","冒险者",34,111,,0,"",111,0
590,"刃风精通","ui/icon/006000/006160.tex","冒险者",34,111,,0,"",111,0
591,"必杀剑效果提高","ui/icon/006000/006161.tex","冒险者",34,111,,0,,111,0
592,"意气冲天效果提高II","ui/icon/006000/006162.tex","冒险者",34,111,,0,"",111,0
593,"明镜止水效果提高II","ui/icon/006000/006163.tex","冒险者",34,111,,0,"",111,0
594,"夜游魂衣效果提高","ui/icon/006000/006411.tex","冒险者",39,180,,0,"",180,0
595,"",,"冒险者",0,0,,0,"",0,0
596,"暴食效果提高","ui/icon/006000/006413.tex","冒险者",39,180,,0,"",180,0
597,"大丰收效果提高","ui/icon/006000/006414.tex","冒险者",39,180,,0,"",180,0
598,"广域群射精通","ui/icon/005000/005322.tex","冒险者",23,24,,0,"",24,0
599,"失血箭精通","ui/icon/005000/005323.tex","冒险者",23,24,,0,"",24,0
600,"纷乱箭效果提高","ui/icon/005000/005301.tex","冒险者",23,24,,0,"",24,0
601,"行吟效果提高II","ui/icon/005000/005324.tex","冒险者",23,24,,0,"",24,0
602,"光明神的最终乐章效果提高","ui/icon/005000/005601.tex","冒险者",23,24,,0,"",24,0
603,"热冲击精通","ui/icon/006000/006021.tex","冒险者",31,96,,0,"",96,0
604,"积蓄技能精通","ui/icon/006000/006022.tex","冒险者",31,96,,0,"",96,0
605,"多种武器效果提高","ui/icon/006000/006023.tex","冒险者",31,96,,0,"剑术师",96,0
606,"多种武器效果提高II","ui/icon/006000/006024.tex","冒险者",31,96,,0,"",96,0
607,"策动效果提高II","ui/icon/006000/006025.tex","冒险者",31,96,,0,"",96,0
608,"枪管加热效果提高","ui/icon/006000/006026.tex","冒险者",31,96,,0,"",96,0
609,"标准舞步结束效果提高","ui/icon/006000/006362.tex","冒险者",38,150,,0,"",150,0
610,"百花争艳效果提高II","ui/icon/006000/006363.tex","冒险者",38,150,,0,"",150,0
611,"防守之桑巴效果提高II","ui/icon/006000/006364.tex","冒险者",38,150,,0,"",150,0
612,"技巧舞步结束效果提高II","ui/icon/006000/006365.tex","冒险者",38,150,,0,"",150,0
613,"闪雷精通III","ui/icon/005000/005651.tex","冒险者",25,26,,0,"",26,0
614,"黑魔纹效果提高","ui/icon/005000/005652.tex","冒险者",25,26,,0,"",26,0
615,"通晓效果提高II","ui/icon/005000/005653.tex","冒险者",25,26,,0,"",26,0
616,"星极火效果提高","ui/icon/005000/005654.tex","冒险者",25,26,,0,"",26,0
617,"溃烂爆发精通","ui/icon/005000/005398.tex","冒险者",27,28,,0,"",28,0
618,"灼热之光效果提高","ui/icon/005000/005399.tex","冒险者",27,28,,0,"",28,0
619,"龙神召唤效果提高II","ui/icon/005000/005698.tex","冒险者",27,28,,0,"",28,0
620,"鼓励效果提高","ui/icon/006000/006213.tex","冒险者",35,112,,0,"",112,0
621,"促进效果提高II","ui/icon/006000/006214.tex","冒险者",35,112,,0,"",112,0
622,"魔元化效果提高III","ui/icon/006000/006215.tex","冒险者",35,112,,0,"",112,0
623,"神速咏唱效果提高","ui/icon/005000/005346.tex","冒险者",24,25,,0,"",25,0
624,"医济精通","ui/icon/005000/005347.tex","冒险者",24,25,,0,"",25,0
625,"神名效果提高","ui/icon/005000/005349.tex","冒险者",24,25,,0,"剑术师",25,0
626,"节制效果提高","ui/icon/005000/005348.tex","冒险者",24,25,,0,"",25,0
627,"连环计效果提高","ui/icon/005000/005707.tex","冒险者",28,29,,0,"",29,0
628,"士气高扬之策精通","ui/icon/005000/005708.tex","冒险者",28,29,,0,"",29,0
629,"秘策效果提高","ui/icon/005000/005710.tex","冒险者",28,29,,0,,29,0
630,"",,"冒险者",0,0,,0,"",0,0
631,"小奥秘卡精通","ui/icon/006000/006120.tex","冒险者",33,99,,0,"",99,0
