key,0,1,2,3,4,5,6,7
211,"ui/icon/192000/192664.tex","ui/icon/082000/082093.tex",9,"BannerCondition#699",0,0,1038,"九号解决方案1"
212,"ui/icon/192000/192665.tex","ui/icon/082000/082093.tex",9,"BannerCondition#700",0,0,1039,"九号解决方案2"
213,"ui/icon/192000/192512.tex","ui/icon/082000/082093.tex",5,"BannerCondition#756",0,0,3013,"尘封秘岩"
214,"ui/icon/192000/192513.tex","ui/icon/082000/082093.tex",5,"BannerCondition#757",0,0,3012,"赤土红沙"
215,"ui/icon/192000/192514.tex","ui/icon/082000/082093.tex",5,"BannerCondition#758",0,0,3299,"第12赛季水晶冲突：王者"
216,"ui/icon/192000/192515.tex","ui/icon/082000/082093.tex",5,"BannerCondition#759",0,0,3300,"第12赛季水晶冲突：勇者"
217,"ui/icon/192000/192516.tex","ui/icon/082000/082093.tex",5,"BannerCondition#760",0,0,3301,"第12赛季水晶冲突：获奖者"
218,"ui/icon/192000/192522.tex","ui/icon/082000/082093.tex",5,"BannerCondition#761",0,0,3302,"第12赛季水晶冲突：水晶"
219,"ui/icon/192000/192521.tex","ui/icon/082000/082093.tex",5,"BannerCondition#762",0,0,3303,"第12赛季水晶冲突：钻石"
220,"ui/icon/192000/192520.tex","ui/icon/082000/082093.tex",5,"BannerCondition#763",0,0,3304,"第12赛季水晶冲突：白金"
221,"ui/icon/192000/192519.tex","ui/icon/082000/082093.tex",5,"BannerCondition#764",0,0,3305,"第12赛季水晶冲突：黄金"
222,"ui/icon/192000/192518.tex","ui/icon/082000/082093.tex",5,"BannerCondition#765",0,0,3306,"第12赛季水晶冲突：白银"
223,"ui/icon/192000/192517.tex","ui/icon/082000/082093.tex",5,"BannerCondition#766",0,0,3307,"第12赛季水晶冲突：青铜"
224,"ui/icon/192000/192968.tex","ui/icon/082000/082093.tex",3,"BannerCondition#767",0,0,2317,"友好部族任务：佩鲁佩鲁族"
225,"ui/icon/192000/192654.tex","ui/icon/082000/082093.tex",9,"BannerCondition#768",0,0,1020,"伊修加德1"
226,"ui/icon/192000/192672.tex","ui/icon/082000/082093.tex",9,"BannerCondition#769",0,0,1021,"伊修加德2"
227,"ui/icon/192000/192655.tex","ui/icon/082000/082093.tex",9,"BannerCondition#770",0,0,1022,"田园郡1"
228,"ui/icon/192000/192673.tex","ui/icon/082000/082093.tex",9,"BannerCondition#771",0,0,1023,"田园郡2"
229,"ui/icon/192000/192656.tex","ui/icon/082000/082093.tex",9,"BannerCondition#772",0,0,1024,"黄金港1"
230,"ui/icon/192000/192668.tex","ui/icon/082000/082093.tex",9,"BannerCondition#773",0,0,1025,"黄金港2"
231,"ui/icon/192000/192657.tex","ui/icon/082000/082093.tex",9,"BannerCondition#774",0,0,1026,"神拳痕1"
232,"ui/icon/192000/192669.tex","ui/icon/082000/082093.tex",9,"BannerCondition#775",0,0,1027,"神拳痕2"
233,"ui/icon/192000/192658.tex","ui/icon/082000/082093.tex",9,"BannerCondition#776",0,0,1028,"水晶都1"
234,"ui/icon/192000/192670.tex","ui/icon/082000/082093.tex",9,"BannerCondition#777",0,0,1029,"水晶都2"
235,"ui/icon/192000/192659.tex","ui/icon/082000/082093.tex",9,"BannerCondition#778",0,0,1030,"游末邦1"
236,"ui/icon/192000/192671.tex","ui/icon/082000/082093.tex",9,"BannerCondition#779",0,0,1031,"游末邦2"
237,"ui/icon/192000/192660.tex","ui/icon/082000/082093.tex",9,"BannerCondition#780",0,0,1032,"旧萨雷安1"
238,"ui/icon/192000/192666.tex","ui/icon/082000/082093.tex",9,"BannerCondition#781",0,0,1033,"旧萨雷安2"
239,"ui/icon/192000/192661.tex","ui/icon/082000/082093.tex",9,"BannerCondition#782",0,0,1034,"拉札罕1"
240,"ui/icon/192000/192667.tex","ui/icon/082000/082093.tex",9,"BannerCondition#783",0,0,1035,"拉札罕2"
241,,,0,"BannerCondition#0",0,0,0,""
242,,,0,"BannerCondition#0",0,0,0,""
243,,,0,"BannerCondition#0",0,0,0,""
244,,,0,"BannerCondition#0",0,0,0,""
245,,,0,"BannerCondition#0",0,0,0,""
246,,,0,"BannerCondition#0",0,0,0,""
247,,,0,"BannerCondition#0",0,0,0,""
248,,,0,"BannerCondition#0",0,0,0,""
249,,,0,"BannerCondition#0",0,0,0,""
250,,,0,"BannerCondition#0",0,0,0,""
