key,0,1,2,3,4,5,6,7,8
505,"动物",False,False,True,False,"Pureté","","",0
506,"动物",False,False,False,True,"老实的","","",0
507,"动物",False,True,False,False,"以太","以太","以太",367
508,"动物",False,True,True,True,"魂晶","魂晶","魂晶",368
509,"动物",False,False,False,True,"之神","","",0
510,"动物",False,True,False,True,"最终","最终","最终",378
511,"动物",False,False,False,True,"鬼","","",0
512,"动物",False,True,False,False,"希望","希望","希望",400
513,"",False,False,False,False,"","","",0
514,"",False,False,False,False,"","","",0
515,"动物",False,True,False,False,"Momo","Momo","Momo",462
516,"动物",False,True,False,True,"Myosotis","Myosotis","Myosotis",464
517,"动物",False,True,False,False,"Sakura","Sakura","Sakura",478
518,"动物",False,False,True,False,"Tulipe","Tulipe","Tulipe",480
519,"动物",False,False,True,False,"Draconique","Draconique","Draconique",509
520,"动物",False,True,False,False,"Duvet","Duvet","Duvet",511
521,"动物",False,True,False,False,"Hengst","Hengst","Hengst",529
522,"动物",False,True,False,False,"曼提克","曼提克","曼提克",537
523,"动物",False,False,True,False,"羽衣","","",0
524,"动物",False,False,False,True,"陨石","","",0
525,"动物",False,True,False,False,"Montagnard","Montagnard","Montagnard",616
526,"动物",False,True,False,False,"Automne","Automne","Automne",663
527,"动物",True,False,False,False,"闪电战","","",0
528,"动物",False,True,False,False,"烈风","烈风","烈风",667
529,"动物",False,False,True,False,"雾","","",0
530,"动物",True,False,False,False,"Kasumi","","",0
531,"动物",False,False,False,True,"Flamboyant","","",0
532,"动物",False,True,False,False,"冰冷的","冰冷的","冰冷的",768
533,"动物",False,False,True,False,"Chasseur","Chasseur","Chasseur",818
534,"竞争",False,True,False,False,"将士","将士","将士",832
535,"动物",False,True,False,False,"Jägerin","Jägerin","Jägerin",835
536,"动物",False,False,False,True,"军士","","",0
537,"动物",False,True,False,True,"使者","使者","使者",908
538,"其他",False,False,False,True,"Baronne","","",0
539,"动物",False,True,False,False,"Comtesse","Comtesse","Comtesse",954
540,"动物",False,True,True,False,"Héritière","Héritière","Héritière",981
541,"动物",True,False,False,False,"Kleine","","",0
542,"动物",False,False,False,True,"Leichter","","",0
543,"动物",False,False,False,True,"百万","","",0
544,"动物",False,False,False,True,"棒","","",0
545,"动物",False,True,False,False,"Olles","Olles","Olles",1083
546,"动物",False,True,False,False,"欧米茄","欧米茄","欧米茄",1084
547,"动物",False,False,False,True,"Petite","","",0
548,"动物",False,False,False,True,"十三","","",0
549,"动物",False,True,True,False,"十四","十四","十四",1100
550,"动物",False,True,False,False,"年轻的","年轻的","年轻的",1101
551,"动物",False,False,False,True,"零","","",0
552,"动物",False,True,False,True,"Digga","Digga","Digga",1111
553,"动物",False,True,False,True,"Goemon","Goemon","Goemon",1112
554,"动物",False,True,True,False,"Komachi","Komachi","Komachi",1120
555,"动物",False,False,False,True,"卢齐厄","卢齐厄","卢齐厄",1122
556,"动物",False,False,False,True,"Musashi","","",0
557,"动物",False,False,False,True,"小毛驴","","",0
558,"动物",False,True,False,False,"陆行鸟","陆行鸟","陆行鸟",1179
559,"动物",False,False,False,True,"剪刀手","","",0
560,"动物",False,True,False,False,"Flocke","Flocke","Flocke",1203
561,"动物",False,False,False,True,"Kweh","","",0
562,"动物",False,False,True,False,"恶魔般的","恶魔般的","恶魔般的",1264
563,"动物",False,False,True,False,"东方","","",0
564,"动物",False,False,True,False,"不败","不败","不败",1270
565,"动物",False,True,False,True,"","","",1291
566,"动物",False,False,False,True,"圆","","",0
567,"动物",False,True,False,False,"废","废","废",1360
568,"动物",False,True,False,False,"七层","七层","七层",1364
569,"动物",False,False,True,False,"肚子疼","","",0
570,"动物",False,True,False,False,"装甲舰","装甲舰","装甲舰",1389
571,"动物",False,True,False,False,"十字架","十字架","十字架",1403
572,"动物",False,True,False,True,"雷电","雷电","雷电",1406
573,"动物",False,True,True,False,"口水","口水","口水",1469
574,"竞争",False,False,False,True,"铜","铜","铜",1470
575,"动物",False,True,False,False,"进不去","进不去","进不去",1499
576,"动物",False,False,True,False,"判决","判决","判决",1543
577,"动物",False,False,False,True,"之源","","",0
578,"动物",False,True,False,False,"引以为豪的","引以为豪的","引以为豪的",1551
579,"动物",False,True,False,False,"出汗的","出汗的","出汗的",1585
580,"体貌",False,True,False,False,"苍穹","苍穹","苍穹",1586
581,"动物",False,True,True,True,"藏红花","藏红花","藏红花",1630
582,"修饰1",False,False,False,True,"精彩的","","",0
583,"修饰1",False,False,False,True,"Magnifique","","",0
584,"其他",False,True,False,True,"自然的","自然的","自然的",206
585,"修饰1",False,False,False,True,"Charmant","","",0
586,"修饰1",False,False,False,True,"迷人的","","",0
587,"天文地理",False,True,False,False,"Wilde","Wilde","Wilde",272
588,"天文地理",False,False,False,True,"狂野的","狂野的","狂野的",273
589,"天文地理",False,True,False,False,"Fougueuse","Fougueuse","Fougueuse",298
590,"天文地理",False,True,False,False,"沉稳的","沉稳的","沉稳的",349
591,"天文地理",False,False,False,True,"安静","","",0
592,"修饰1",False,True,False,False,"欢乐","欢乐","欢乐",403
593,"天文地理",False,True,True,False,"幸运的","幸运的","幸运的",410
594,"天文地理",False,False,False,True,"调皮的","","",0
595,"天文地理",False,False,False,True,"Jacinthe","Jacinthe","Jacinthe",448
596,"天文地理",False,True,False,False,"菜鸟","菜鸟","菜鸟",520
597,"天文地理",False,True,False,False,"鸦","鸦","鸦",532
598,"天文地理",False,False,True,True,"翼","翼","翼",564
599,"天文地理",False,True,False,False,"双蛇","双蛇","双蛇",565
600,"天文地理",True,False,False,False,"Campagnard","","",0
601,"天文地理",False,True,False,False,"Hiver","Hiver","Hiver",691
602,"天文地理",False,False,True,False,"Inazuma","","",0
603,"天文地理",False,True,False,True,"雾状","雾状","雾状",790
604,"天文地理",False,True,False,True,"火花","火花","火花",791
605,"天文地理",False,False,True,False,"队长","队长","队长",815
606,"天文地理",False,False,False,True,"Championne","Championne","Championne",881
607,"天文地理",False,True,False,False,"机会","机会","机会",882
608,"天文地理",False,False,False,True,"Coureur","","",0
609,"天文地理",False,True,True,True,"跳跃的","跳跃的","跳跃的",912
610,"天文地理",False,False,False,True,"Triumph","","",0
611,"天文地理",False,True,False,False,"小跑","小跑","小跑",936
612,"天文地理",False,False,False,True,"涡轮","","",0
613,"天文地理",False,False,False,True,"Véloce","","",0
614,"天文地理",False,True,True,False,"Altesse","Altesse","Altesse",945
615,"天文地理",False,False,True,False,"Empereur","","",0
616,"修饰1",False,False,False,True,"","","",0
617,"修饰1",False,False,False,True,"朋友","","",0
618,"天文地理",False,True,False,False,"少女","少女","少女",972
619,"天文地理",False,True,False,False,"帝王","帝王","帝王",991
620,"天文地理",False,True,False,False,"Kaiserin","Kaiserin","Kaiserin",992
621,"天文地理",False,True,False,True,"","","",999
622,"天文地理",False,True,False,False,"Maître","Maître","Maître",1000
623,"修饰1",False,True,False,False,"","","",1017
624,"天文地理",False,True,True,True,"父亲","父亲","父亲",1018
625,"天文地理",False,False,False,True,"Reine","","",0
626,"天文地理",False,False,False,True,"Riche","","",0
627,"天文地理",False,False,False,True,"Junge","","",0
628,"天文地理",False,False,False,True,"年少的","","",0
629,"天文地理",False,True,False,False,"冈萨雷斯","冈萨雷斯","冈萨雷斯",1113
630,"天文地理",False,False,False,True,"赫尔墨斯","","",0
631,"天文地理",False,True,False,False,"伊修加德人","伊修加德人","伊修加德人",1159
632,"天文地理",False,True,False,False,"恶作剧","恶作剧","恶作剧",1200
633,"天文地理",False,True,False,False,"Trotteuse","Trotteuse","Trotteuse",1253
634,"天文地理",False,False,False,True,"黑衣森林","","",0
635,"天文地理",False,True,False,False,"痴情","痴情","痴情",1272
636,"天文地理",False,False,False,True,"","","",0
637,"天文地理",False,False,False,True,"潮湿的","","",0
638,"天文地理",False,True,True,False,"眼镜蛇","眼镜蛇","眼镜蛇",1330
639,"天文地理",False,False,False,True,"最高","","",0
640,"修饰1",False,True,False,False,"哎哟","哎哟","哎哟",1341
641,"天文地理",False,True,False,True,"打不准的","打不准的","打不准的",1361
642,"天文地理",False,True,False,False,"打烊","打烊","打烊",1363
643,"天文地理",False,True,False,False,"高地之民","高地之民","高地之民",1373
644,"",False,False,False,False,"","","",0
645,"天文地理",False,True,False,False,"说书人","","说书人",0
646,"修饰1",False,True,False,False,"淹没","淹没","淹没",1402
647,"天文地理",False,True,True,True,"水","水","水",1438
648,"天文地理",False,False,False,True,"","","",0
649,"天文地理",False,True,False,False,"自由","自由","自由",1501
650,"天文地理",False,True,False,True,"灯火","灯火","灯火",1503
651,"天文地理",True,False,False,False,"守墓人","","",0
652,"天文地理",False,True,False,False,"草","草","草",1512
653,"天文地理",False,False,False,True,"","","",0
654,"天文地理",False,True,False,False,"竞赛","竞赛","竞赛",1520
655,"天文地理",False,False,False,True,"买卖","","",0
656,"天文地理",False,True,False,False,"毕宿五","","毕宿五",0
657,"修饰1",False,True,False,False,"帕特利西亚","帕特利西亚","帕特利西亚",1567
658,"气象",False,True,False,True,"Blond","Blond","Blond",17
659,"气象",True,False,False,False,"Brune","","",0
660,"气象",True,False,False,False,"Céleste","","",0
661,"气象",True,False,False,False,"象牙","","",0
662,"气象",False,False,False,True,"Jais","","",0
663,"气象",False,False,False,True,"Roux","","",0
664,"气象",False,True,False,False,"Rubican","Rubican","Rubican",74
665,"战斗",False,True,True,False,"红宝石","红宝石","红宝石",139
666,"气象",False,True,True,True,"宝石","宝石","宝石",141
667,"气象",False,False,False,True,"Bon","Bon","Bon",159
668,"气象",False,True,False,False,"简单的","简单的","简单的",168
669,"气象",False,False,True,True,"Filant","Filant","Filant",175
670,"气象",False,False,False,True,"美好","","",0
671,"气象",False,True,False,False,"绅士","绅士","绅士",265
672,"气象",False,True,False,True,"Kluge","Kluge","Kluge",316
673,"修饰1",False,True,False,False,"Peureuse","Peureuse","Peureuse",326
674,"气象",False,False,True,False,"Avenir","","",0
675,"气象",False,False,True,False,"神眷","","",0
676,"气象",False,False,False,True,"爱","爱","爱",409
677,"气象",False,False,False,True,"花","","",0
678,"气象",False,True,False,False,"Genet","Genet","Genet",524
679,"气象",False,True,False,False,"Hayabusa","Hayabusa","Hayabusa",527
680,"气象",False,True,True,False,"Phénix","Phénix","Phénix",548
681,"修饰1",False,True,False,False,"不死鸟","不死鸟","不死鸟",549
682,"气象",True,False,False,False,"Piaf","","",0
683,"修饰2",False,False,False,True,"矮脚马","","",0
684,"修饰2",False,False,False,True,"天使","天使","天使",555
685,"气象",True,False,False,False,"Rémige","","",0
686,"气象",False,True,False,False,"Serre","Serre","Serre",566
687,"气象",False,True,False,False,"雨林","雨林","雨林",603
688,"气象",False,True,False,False,"Univers","Univers","Univers",648
689,"气象",True,False,False,False,"Vénus","","",0
690,"气象",True,False,False,False,"Arc-en-ciel","","",0
691,"气象",False,False,False,True,"Luft","","",0
692,"气象",False,True,False,False,"Orageuse","Orageuse","Orageuse",708
693,"气象",True,False,False,False,"Shigure","","",0
694,"气象",True,False,False,False,"Tempête","","",0
695,"气象",True,False,False,False,"提督","","",0
696,"气象",False,True,False,False,"枪","枪","枪",857
697,"气象",False,False,True,False,"挑战者","","",0
698,"气象",False,True,False,True,"邮递员","邮递员","邮递员",957
699,"气象",False,False,False,True,"","","",0
700,"气象",True,False,False,False,"Heldin","","",0
701,"气象",True,False,False,False,"Impératrice","","",0
702,"气象",False,True,False,True,"Impérial","Impérial","Impérial",988
703,"气象",False,True,False,False,"母亲","","母亲",0
704,"气象",False,False,False,True,"雕刻家","","",0
705,"气象",False,False,False,True,"公主","","",0
706,"气象",True,False,False,False,"Prinz","","",0
707,"气象",False,False,False,True,"Gros","","",0
708,"气象",False,False,False,True,"Großer","","",0
709,"气象",False,False,False,True,"Großes","","",0
710,"气象",False,False,True,False,"Junges","Junges","Junges",1062
711,"气象",False,False,False,True,"小小","","",0
712,"气象",False,False,False,True,"Diane","","",0
713,"气象",False,False,False,True,"Surusumi","","",0
714,"气象",False,True,False,False,"Gridanische","Gridanische","Gridanische",1156
715,"气象",False,False,False,True,"Mhigoise","","",0
716,"气象",True,True,False,False,"乌尔达哈","乌尔达哈","乌尔达哈",1172
717,"气象",False,True,False,False,"Ul'dahner","Ul'dahner","Ul'dahner",1173
718,"气象",False,True,False,False,"Uldien","Uldien","Uldien",1174
719,"气象",False,False,True,False,"巧克力","巧克力","巧克力",1185
720,"气象",True,False,False,False,"萨雷安","","",0
721,"气象",False,True,False,False,"大气","大气","大气",1248
722,"气象",True,False,False,False,"对冲","","",0
723,"气象",True,False,False,False,"梦想家的","","",0
724,"气象",False,True,False,False,"","","",0
725,"气象",False,True,False,False,"高人","高人","高人",1326
726,"气象",False,True,False,False,"格里达尼亚","格里达尼亚","格里达尼亚",1327
727,"修饰1",False,True,False,False,"","","",1328
728,"气象",False,True,False,False,"公平","公平","公平",1356
729,"气象",False,True,False,False,"光","光","光",1369
730,"气象",False,False,True,False,"","","",1378
731,"气象",False,True,False,False,"副部长","副部长","副部长",1388
732,"气象",False,True,False,False,"昨日","昨日","昨日",1404
733,"气象",False,True,False,False,"墙头草","墙头草","墙头草",1414
734,"气象",False,False,False,True,"痛苦","","",0
735,"气象",False,True,False,False,"弦惊","弦惊","弦惊",1430
736,"气象",False,False,False,True,"靠背","靠背","靠背",1442
737,"气象",False,False,False,True,"传教士","传教士","传教士",1446
738,"气象",False,True,True,False,"脏","脏","脏",1447
739,"气象",False,False,False,True,"烈焰","","",0
740,"气象",False,True,False,False,"炮","炮","炮",1483
741,"气象",True,False,False,False,"愚者","","",0
742,"气象",False,False,False,True,"乌鸦","","",0
743,"气象",False,True,False,False,"的拉诺西亚","的拉诺西亚","的拉诺西亚",1560
744,"气象",False,True,False,False,"黄水仙","黄水仙","黄水仙",1570
745,"气象",False,True,True,False,"合法","合法","合法",1584
746,"气象",False,True,True,False,"绝妙","绝妙","绝妙",1591
747,"气象",False,False,True,False,"不当","","",0
748,"气象",False,False,True,False,"燕尾蝶","燕尾蝶","燕尾蝶",1597
749,"气象",True,False,False,False,"漫步","","",0
750,"气象",False,True,False,False,"继承人","继承人","继承人",1621
751,"气象",False,False,False,True,"面","","",0
752,"现象",False,True,False,False,"秘银","秘银","秘银",130
753,"修饰1",False,True,False,False,"Obsidienne","Obsidienne","Obsidienne",132
754,"现象",False,False,False,True,"高雅的","","",0
755,"现象",False,False,False,True,"Clair","","",0
756,"现象",False,True,False,False,"Guter","Guter","Guter",188
757,"修饰1",False,True,False,False,"Fier","Fier","Fier",296
758,"现象",False,False,False,True,"自由","","",0
759,"现象",False,False,False,True,"碧企鹅","","",0
760,"现象",False,False,True,False,"鸟之","鸟之","鸟之",486
761,"修饰1",False,True,False,False,"Bec","Bec","Bec",490
762,"现象",False,True,False,False,"爪","","爪",0
763,"现象",False,False,False,True,"","","",0
764,"现象",False,False,False,True,"Daune","","",0
765,"现象",False,False,True,True,"驽马","","",0
766,"现象",False,True,False,False,"渡渡鸟","渡渡鸟","渡渡鸟",508
767,"现象",False,True,False,False,"Palefroi","Palefroi","Palefroi",542
768,"修饰1",False,True,False,False,"毛球","毛球","毛球",550
769,"现象",False,False,True,False,"Poussin","","",0
770,"现象",False,False,False,True,"高地","","",0
771,"现象",True,False,False,False,"Ikazuchi","","",0
772,"现象",False,True,False,False,"地震","","地震",0
773,"修饰1",False,True,False,False,"雷电","雷电","雷电",716
774,"现象",False,True,False,True,"暴风雪","暴风雪","暴风雪",726
775,"现象",False,True,False,False,"暴风雨","暴风雨","暴风雨",733
776,"现象",False,True,True,False,"龙卷风","龙卷风","龙卷风",738
777,"现象",True,False,False,False,"闪袭者","","",0
778,"现象",False,True,False,False,"高速飞行的","高速飞行的","高速飞行的",856
779,"现象",False,True,False,True,"瞬间","瞬间","瞬间",889
780,"现象",False,False,False,True,"大亨","","",0
781,"现象",False,True,False,True,"格里达尼亚之","格里达尼亚之","格里达尼亚之",1157
782,"修饰1",False,True,False,True,"罗敏萨","罗敏萨","罗敏萨",1167
783,"现象",False,True,False,False,"糖果","糖果","糖果",1180
784,"颜色",False,False,False,True,"","","",0
785,"颜色",False,False,False,True,"Jinpu","","",0
786,"颜色",False,True,False,True,"Mon","Mon","Mon",1232
787,"颜色",False,False,False,True,"Monture","","",0
788,"现象",False,True,False,False,"病态的","病态的","病态的",1294
789,"修饰1",False,True,False,False,"三棵","三棵","三棵",1305
790,"修饰1",False,True,False,False,"平凡的","平凡的","平凡的",1325
791,"现象",False,True,False,False,"狡猾的","狡猾的","狡猾的",1342
792,"修饰1",False,True,False,False,"橡胶","橡胶","橡胶",1343
793,"修饰1",False,True,False,False,"追我呀","追我呀","追我呀",1480
794,"现象",False,True,False,True,"幼小","幼小","幼小",1547
795,"战斗",False,True,False,False,"","","",2
796,"战斗",False,True,True,False,"Ambrée","Ambrée","Ambrée",6
797,"战斗",False,False,False,True,"Gelbe","","",0
798,"战斗",False,False,False,True,"Gelber","","",0
799,"战斗",False,True,False,True,"Jaune","Jaune","Jaune",54
800,"战斗",False,False,False,True,"Midori","","",0
801,"战斗",False,True,False,False,"Ocré","Ocré","Ocré",60
802,"战斗",False,False,False,True,"Rote","","",0
803,"战斗",False,False,False,True,"Roter","","",0
804,"战斗",False,False,False,True,"Rotes","","",0
805,"战斗",False,True,False,False,"绯红","绯红","绯红",75
806,"战斗",False,True,False,False,"Schwarzes","Schwarzes","Schwarzes",78
807,"竞争",False,True,False,False,"深蓝色","深蓝色","深蓝色",84
808,"竞争",False,False,False,True,"土豪金","土豪金","土豪金",96
809,"战斗",False,True,False,False,"以太之","以太之","以太之",98
810,"战斗",False,True,False,False,"石榴石","石榴石","石榴石",122
811,"",False,False,False,False,"","","",0
812,"战斗",False,True,False,False,"Saphir","Saphir","Saphir",140
813,"性质",False,True,True,True,"Claire","Claire","Claire",163
814,"战斗",False,False,False,True,"消极的","","",0
815,"战斗",False,True,False,False,"陈旧的","陈旧的","陈旧的",209
816,"战斗",False,True,False,True,"有诗意的","有诗意的","有诗意的",215
817,"战斗",False,True,False,False,"Spéciale","Spéciale","Spéciale",232
818,"战斗",False,False,False,True,"极端的","","",0
819,"战斗",False,False,False,True,"鲜艳的","","",0
820,"战斗",False,True,False,False,"有野心的","有野心的","有野心的",275
821,"战斗",False,True,False,False,"Hardie","Hardie","Hardie",307
822,"战斗",False,True,False,False,"聪明的","聪明的","聪明的",317
823,"战斗",False,True,False,False,"Sanfter","Sanfter","Sanfter",336
824,"战斗",False,False,False,True,"Sanftes","","",0
825,"战斗",False,False,False,True,"Sereine","","",0
826,"战斗",False,True,False,False,"Treuer","Treuer","Treuer",352
827,"概念",False,False,False,True,"Treues","","",0
828,"战斗",False,True,False,False,"Momiji","Momiji","Momiji",461
829,"战斗",False,True,False,False,"血","血","血",492
830,"战斗",False,True,False,False,"秃鹰","秃鹰","秃鹰",500
831,"战斗",False,False,False,True,"龙","龙","龙",510
832,"战斗",False,True,True,False,"Citadine","Citadine","Citadine",586
833,"战斗",False,False,True,False,"日食","","",0
834,"战斗",False,False,True,False,"Feu","","",0
835,"战斗",False,False,True,False,"火焰","","",0
836,"战斗",False,True,False,False,"冰洁","冰洁","冰洁",767
837,"战斗",False,True,False,False,"战斗","战斗","战斗",809
838,"战斗",False,True,False,False,"Défenseur","Défenseur","Défenseur",825
839,"战斗",False,True,True,False,"匕首","匕首","匕首",837
840,"战斗",False,True,False,True,"射手","射手","射手",855
841,"战斗",False,True,False,False,"Lahme","Lahme","Lahme",913
842,"战斗",False,False,False,True,"男伴","","",0
843,"战斗",True,True,True,True,"侯爵","侯爵","侯爵",1006
844,"战斗",False,True,False,False,"最后的","最后的","最后的",1066
845,"战斗",False,False,True,False,"十二","","",0
846,"战斗",False,True,False,False,"情人节","情人节","情人节",1142
847,"竞争",False,False,False,True,"Zetsuei","Zetsuei","Zetsuei",1146
848,"竞争",False,False,False,True,"der Bruderschaft","","",0
849,"性质",False,True,False,False,"飞空","飞空","飞空",1204
850,"性质",False,True,False,False,"Matsukaze","Matsukaze","Matsukaze",1228
851,"战斗",True,False,False,True,"Shinden","Shinden","Shinden",1247
852,"战斗",False,True,False,False,"街头","街头","街头",1289
853,"战斗",False,False,False,True,"肮","","",0
854,"战斗",False,True,False,False,"无耻","无耻","无耻",1302
855,"战斗",False,True,False,False,"魔石精的","魔石精的","魔石精的",1308
856,"修饰1",False,True,False,False,"库尔札斯","库尔札斯","库尔札斯",1309
857,"战斗",False,True,False,False,"迷人的","迷人的","迷人的",1344
858,"战斗",False,True,False,False,"泰蛋","泰蛋","泰蛋",1375
859,"战斗",False,True,False,False,"","","",1401
860,"性质",False,False,True,False,"晨星","","",0
861,"性质",False,False,True,False,"骅骝","","",0
862,"性质",False,False,True,False,"盗骊","盗骊","盗骊",1409
863,"战斗",False,True,True,False,"","","",1448
864,"战斗",False,False,False,True,"","","",0
865,"战斗",False,False,False,True,"藤蔓","","",0
866,"战斗",False,True,False,False,"欢愉","欢愉","欢愉",1467
867,"战斗",False,False,False,True,"","","",1508
868,"战斗",False,False,False,True,"","","",0
869,"战斗",False,False,False,True,"形态","","",0
870,"战斗",False,False,False,True,"舞蹈","","",0
871,"修饰2",False,True,False,False,"审判","审判","审判",1546
872,"战斗",False,True,False,False,"充满艾欧泽亚","充满艾欧泽亚","充满艾欧泽亚",1555
873,"战斗",False,True,False,False,"在黑衣森林","在黑衣森林","在黑衣森林",1558
874,"修饰1",False,True,False,True,"蓝","蓝","蓝",13
875,"动物",False,False,False,True,"Bleue","","",0
876,"",False,False,False,False,"","","",0
877,"竞争",False,False,False,True,"红色","","",0
878,"竞争",False,False,False,True,"天鹅绒","天鹅绒","天鹅绒",150
879,"竞争",False,True,False,False,"狂暴的","狂暴的","狂暴的",222
880,"竞争",False,False,False,True,"土豪的","土豪的","土豪的",223
881,"竞争",False,False,False,True,"上升的","","",0
882,"竞争",False,True,True,True,"Robuste","Robuste","Robuste",225
883,"竞争",False,False,False,True,"Calme","","",0
884,"竞争",False,False,False,True,"公正的","","",0
885,"竞争",False,True,False,False,"愉悦","愉悦","愉悦",305
886,"竞争",False,False,False,True,"沉默的","","",0
887,"竞争",False,True,False,False,"梦","","梦",0
888,"竞争",False,True,True,False,"Mimosa","Mimosa","Mimosa",460
889,"修饰1",False,True,False,False,"玫瑰","玫瑰","玫瑰",476
890,"体貌",False,True,False,False,"Tournesol","Tournesol","Tournesol",479
891,"修饰1",False,True,False,False,"鹰","鹰","鹰",512
892,"竞争",False,True,False,False,"眼","眼","眼",515
893,"竞争",False,False,True,False,"脸","脸","脸",516
894,"竞争",False,False,True,False,"羽","","",0
895,"竞争",False,False,True,False,"羽毛","","",0
896,"修饰1",False,True,False,False,"小鸟","小鸟","小鸟",526
897,"竞争",False,False,False,True,"鸟嘴","鸟嘴","鸟嘴",562
898,"竞争",False,False,False,True,"Schweif","","",0
899,"竞争",False,True,False,False,"马","马","马",568
900,"竞争",False,True,False,True,"Stute","Stute","Stute",569
901,"竞争",False,False,False,True,"驮兽","","",0
902,"竞争",False,False,False,True,"足跟","","",0
903,"竞争",False,False,False,True,"骏马","","",0
904,"竞争",False,False,False,True,"Himmel","Himmel","Himmel",602
905,"竞争",False,False,True,False,"木星","","",0
906,"竞争",False,True,False,False,"新月","新月","新月",607
907,"竞争",False,True,False,False,"火星","火星","火星",609
908,"称号",False,False,True,False,"强风","强风","强风",686
909,"竞争",True,False,False,False,"雨","","",0
910,"修饰2",False,True,False,True,"Vent","Vent","Vent",742
911,"竞争",False,True,False,True,"Glace","Glace","Glace",770
912,"修饰1",False,True,False,False,"火红","火红","火红",786
913,"竞争",False,False,True,False,"短剑","","",0
914,"竞争",False,False,True,False,"十夫长","十夫长","十夫长",823
915,"竞争",False,False,True,False,"Décurion","","",0
916,"修饰1",False,True,False,False,"Geschoss","Geschoss","Geschoss",833
917,"修饰1",False,False,False,True,"士兵","","",0
918,"竞争",False,True,False,False,"Haoh","","Haoh",0
919,"修饰1",False,True,False,False,"","","",1005
920,"竞争",False,True,False,False,"极限","","极限",0
921,"竞争",False,True,False,False,"惟一","惟一","惟一",1085
922,"竞争",False,True,False,False,"复仇女神","复仇女神","复仇女神",1126
923,"竞争",False,True,False,False,"Némésis","Némésis","Némésis",1127
924,"修饰1",False,False,False,True,"","","",0
925,"修饰1",False,True,False,False,"鸟人族","鸟人族","鸟人族",1163
926,"竞争",False,False,False,True,"Amatsukaze","","",0
927,"竞争",False,True,False,False,"Melodie","Melodie","Melodie",1229
928,"竞争",False,False,False,True,"螺纹","","",0
929,"竞争",False,False,False,True,"终结","","",0
930,"竞争",False,False,True,False,"轮回","","",0
931,"竞争",False,True,False,False,"","","",1348
932,"竞争",False,True,False,False,"跳跃","跳跃","跳跃",1349
933,"竞争",False,False,True,True,"一半","一半","一半",1357
934,"修饰1",False,True,False,False,"","","",1400
935,"竞争",False,False,True,False,"树","","",0
936,"竞争",False,True,False,True,"十二阶","十二阶","十二阶",1468
937,"竞争",False,True,True,True,"死亡","死亡","死亡",1474
938,"竞争",False,False,False,True,"诱惑","","",0
939,"竞争",False,False,False,True,"地狱","地狱","地狱",1529
940,"竞争",False,True,False,False,"阿三","阿三","阿三",1530
941,"竞争",False,True,False,False,"骄傲","骄傲","骄傲",1531
942,"竞争",False,True,False,False,"美丽","美丽","美丽",1552
943,"竞争",False,True,False,False,"不开心的","不开心的","不开心的",1588
944,"修饰1",False,True,False,False,"泼水啦","泼水啦","泼水啦",1589
945,"称号",False,False,False,True,"Cérulée","","",0
946,"称号",False,False,False,True,"Ocrée","","",0
947,"称号",False,True,True,True,"Violette","Violette","Violette",91
948,"称号",False,True,False,False,"Weiße","","Weiße",0
949,"称号",False,False,False,True,"Weißer","","",0
950,"称号",False,True,False,False,"Bonne","Bonne","Bonne",160
951,"称号",False,False,False,True,"缺德的","","",0
952,"称号",False,False,False,True,"神奇","","",0
953,"称号",False,False,False,True,"热情的","","",0
954,"称号",False,False,False,True,"Ardente","","",0
955,"称号",False,True,False,False,"Braves","Braves","Braves",286
956,"称号",False,True,False,False,"才华横溢的","","才华横溢的",0
957,"称号",False,True,False,False,"Candide","Candide","Candide",290
958,"称号",False,False,True,True,"Kluges","","",0
959,"称号",False,False,False,True,"严肃的","","",0
960,"",False,False,False,False,"","","",0
961,"称号",False,False,False,True,"Ewiger","","",0
962,"称号",False,True,False,False,"Ewiges","","Ewiges",0
963,"称号",False,False,False,True,"妖精","","",0
964,"称号",False,True,False,False,"Farfadet","Farfadet","Farfadet",390
965,"称号",False,False,False,True,"Bleuet","","",0
966,"称号",False,True,False,False,"山茶","","山茶",0
967,"称号",False,True,False,False,"Cannelle","Cannelle","Cannelle",434
968,"称号",False,True,False,False,"Flore","Flore","Flore",443
969,"",False,False,False,False,"","","",0
970,"称号",False,True,False,False,"天马","天马","天马",545
971,"性质",False,False,False,True,"快马","","",0
972,"称号",False,True,False,False,"Gekko","Gekko","Gekko",600
973,"",False,False,False,False,"","","",0
974,"修饰1",False,False,False,True,"超新星","","",0
975,"性质",False,True,False,False,"Occidental","Occidental","Occidental",625
976,"修饰1",False,False,False,True,"阳炎","阳炎","阳炎",638
977,"称号",True,False,False,False,"西","","",0
978,"称号",False,False,True,False,"云","","",0
979,"称号",False,False,True,False,"飓风","","",0
980,"称号",False,False,False,True,"霜","","",0
981,"称号",False,False,False,True,"寒霜之","","",0
982,"称号",False,True,False,False,"闪烁","闪烁","闪烁",684
983,"称号",False,True,False,False,"Fuyu","Fuyu","Fuyu",685
984,"称号",False,False,True,False,"妖雾","","",0
985,"称号",False,True,False,False,"虹","虹","虹",719
986,"称号",False,False,False,True,"雪之","","",0
987,"修饰2",False,True,False,False,"春","","春",0
988,"修饰2",False,False,False,True,"风暴","","",0
989,"修饰2",False,False,False,True,"狂风","","",0
990,"修饰1",False,False,False,True,"冰之","","",0
