key,0,1,2,3,4,5,6,7,8,9,10,11
41.2,"中庸之道",2,"中庸之道","中庸之道",0,,"",0,,"",-1,False
41.3,"发炎III",10,,"心神风息",0,,"",0,,"",-1,False
42.0,"咬噬尖齿",1,,"",0,,"",0,,"",-1,False
42.1,"切割尖齿",1,,"",0,,"",0,,"",-1,False
42.2,"猛袭利齿",1,,"",0,,"",0,,"",-1,False
42.3,"疾速利齿",1,,"",0,,"",0,,"",-1,False
42.4,"咬击獠齿",1,,"",0,,"",0,,"",-1,False
42.5,"啮噬獠齿",1,,"",0,,"",0,,"",-1,False
42.6,"血宴灵蛇",8,,"血宴盘蛇",2,"祖灵降临","祖灵大蛇牙",0,,"",-1,False
42.7,"追击之牙",1,,"",0,,"",0,,"",-1,False
42.8,"蛇鳞术",2,"蛇鳞","蛇鳞击",0,,"",0,,"",-1,False
43.0,"火炎之红",1,,"",0,,"",0,,"",-1,False
43.1,"神圣之白",2,"减色混合","彗星之黑",0,,"",0,,"",-1,False
43.2,"动物彩绘",1,,"",0,,"",0,,"",-1,False
43.3,"动物构想",1,,"",0,,"",0,,"",-1,False
43.4,"坦培拉涂层",2,"坦培拉涂层","油性坦培拉涂层",0,,"",0,,"",-1,False
43.5,"减色混合",2,"减色混合","解除减色混合",0,,"",0,,"",-1,False
43.6,"胖胖之墙",2,"天星棱光预备","天星棱光",0,,"",0,,"",-1,False
43.7,"莫古力激流",2,"马蒂恩标识","马蒂恩惩罚",0,,"",0,,"",-1,False
