key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
575,25770131657,0,0,21475295333,0,0,0,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,65539,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,30064968081,0,0,0,0,0,9699339,0,0,False,False,2162696,0,0,5963787,0,0,589871,48,0,7274511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,30064968081,0,0,0,0,0,8781832,49,0,False,False,2162696,0,0,5963787,0,0,589871,48,0,7274511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,4295033233,0,0,0,0,0,983064,0,0,False,False,720912,0,0,75439,0,0,4587536,0,0,2031641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,25769935449,0,0,4295033530,0,0,3276823,0,0,False,False,262154,0,0,75439,0,0,65546,0,0,5767176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,4295033633,0,0,0,0,0,3276823,0,0,False,False,262154,0,0,75439,0,0,65546,0,0,5767176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,4295623057,0,0,0,0,0,262189,0,0,False,False,262189,0,0,262189,0,0,3735553,0,0,262189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,21474903017,0,0,0,0,0,196610,0,0,False,False,196609,0,0,196610,0,0,0,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,8590000629,0,0,0,0,0,327700,0,0,False,False,458753,0,0,4718606,0,0,4325379,0,0,10158089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,4295033233,0,0,0,0,0,524308,6,0,False,False,2228240,72,0,3211277,0,0,5177360,34,0,1507353,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,12885164333,0,0,12885164383,0,0,0,0,0,False,False,11075599,0,0,4980744,0,0,4325391,0,0,7012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,12885295305,0,0,38655033445,0,0,0,0,0,False,False,2818063,0,0,75439,0,0,65537,0,0,5832712,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,4298047689,0,0,34359869541,0,0,5505047,22,0,False,False,983050,0,0,983065,0,0,5308432,0,0,2555929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,4297654473,0,0,34359869541,0,0,4325401,0,0,False,False,1572874,5,0,5963786,0,0,4587529,12,0,6029320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,4295098769,0,0,0,0,0,4128791,0,0,False,False,655368,0,0,5963786,0,0,4390927,0,0,6029320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,8592556233,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,17180001057,0,0,0,0,0,0,0,0,False,False,3211293,0,0,7143431,0,0,3997706,0,0,12517385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,65548,0,0,False,False,196620,0,0,3014670,0,0,1441804,0,0,5242895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,4295171923,0,0,0,0,0,74592,0,0,False,False,205663,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,4295040836,0,0,4295040837,0,0,0,0,0,False,False,74593,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,8590008132,0,0,8590008133,0,0,0,0,0,False,False,74594,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,4295040835,0,0,0,0,0,0,0,0,False,False,74599,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,8590008131,0,0,0,0,0,0,0,0,False,False,205671,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,21475295433,0,0,25770066021,0,0,65578,0,0,False,False,2949131,0,0,65578,0,0,65578,0,0,65578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0,0,False,False,65537,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,0,False,False,65569,67,0,75439,0,0,2621468,0,0,4259868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,4295361013,0,0,0,0,0,65538,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,8590524717,0,0,8590524767,0,0,65538,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,8590131801,0,0,4295033530,0,0,0,0,0,False,False,131073,0,0,131073,0,0,131073,0,0,131074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,4295033833,0,0,0,0,0,196610,0,0,False,False,196609,0,0,196610,0,0,0,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,12885295605,0,0,0,0,0,65538,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,30064836910,0,0,30064836960,0,0,65538,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,34359935577,0,0,4295033530,0,0,0,0,0,False,False,131073,0,0,131073,0,0,131073,0,0,131074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,25769870313,0,0,0,0,0,196610,0,0,False,False,196609,0,0,196610,0,0,0,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,8593014985,0,0,12885360741,0,0,0,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,17180000657,0,0,0,0,0,131073,0,0,False,False,131073,0,0,131073,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,4295295477,0,0,0,0,0,0,0,0,False,False,262145,0,0,262146,0,0,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,12885033761,0,0,0,0,0,131073,0,0,False,False,196609,0,0,262146,0,0,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,17182949577,0,0,12885360741,0,0,0,0,0,False,False,65537,0,0,65537,0,0,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,25769935249,0,0,0,0,0,131073,0,0,False,False,131073,0,0,131073,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,17180197365,0,0,0,0,0,0,0,0,False,False,262145,0,0,262146,0,0,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,42949804833,0,0,0,0,0,131073,0,0,False,False,196609,0,0,262146,0,0,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,4297588937,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,4295033233,0,0,0,0,0,131073,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,4295033533,0,0,0,0,0,262145,0,0,False,False,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,4295951237,0,0,0,0,0,196609,0,0,False,False,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,17182490825,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,8590000529,0,0,0,0,0,131073,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,30064837309,0,0,0,0,0,262145,0,0,False,False,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,30065755013,0,0,0,0,0,196609,0,0,False,False,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,4297654473,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,8590000829,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,4295951237,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,17182556361,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,30064837309,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,30065755013,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,4297588937,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,8592556233,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,17182949577,0,0,12885033061,0,0,6684695,0,0,False,False,983050,0,0,983065,0,0,5308432,0,0,2555929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,21474967853,0,0,21474967903,0,0,6684695,0,0,False,False,851976,0,0,4718600,0,0,4128776,0,0,6553608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,17180066193,0,0,0,0,0,6684695,0,0,False,False,851976,0,0,4718600,0,0,4128776,0,0,6553608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,30064902745,0,0,4295033530,0,0,6684695,0,0,False,False,983050,0,0,983065,0,0,5308432,0,0,2555929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,12885033761,0,0,0,0,0,0,0,0,False,False,327709,0,0,3735566,0,0,65545,0,0,9830405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,12885033561,0,0,4295033530,0,0,3276823,0,0,False,False,327690,18,0,75439,0,0,65546,0,0,5832712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,8590065965,0,0,8590066015,0,0,3276823,0,0,False,False,327690,18,0,75439,0,0,65546,0,0,5832712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,8591966609,0,0,0,0,0,13959177,0,0,False,False,1376265,0,0,7929865,0,0,4325380,0,0,10223625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,8590066265,0,0,4295033530,0,0,13959177,0,0,False,False,1376265,0,0,7929865,0,0,4325380,0,0,10223625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,17182556361,0,0,12885229669,0,0,10747914,0,0,False,False,3932195,0,0,75439,0,0,3276828,0,0,8519690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,False,False,458784,0,0,0,0,0,4128770,0,0,65544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,25770066321,0,0,0,0,0,524310,0,0,False,False,2621455,0,0,262191,79,0,3735567,75,0,6357007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,4295034540,0,0,0,0,0,13762569,0,0,False,False,65543,24,0,6815751,0,0,3997703,0,0,10485769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,65540,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,12884968027,0,0,12885164730,0,0,15597577,0,0,False,False,851996,0,0,75439,0,0,3932188,1,0,10878985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,68719608609,0,0,0,0,0,131073,0,0,False,False,196609,0,0,262146,0,0,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,17180328137,0,0,34360066149,0,0,140127,0,0,False,False,140127,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,25769870313,0,0,0,0,0,0,0,0,False,False,3342365,0,0,7340039,0,0,5308423,0,0,8454154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,12886933905,0,0,0,0,0,0,0,0,False,False,3342365,0,0,7340039,0,0,5308423,0,0,8454154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,8590328309,0,0,0,0,0,0,0,0,False,False,3342365,0,0,7340039,0,0,5308423,0,0,8454154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,25770066221,0,0,25770066271,0,0,0,0,0,False,False,3342365,0,0,7340039,0,0,5308423,0,0,8454154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,47244706793,0,0,0,0,0,0,0,0,False,False,3801117,0,0,7536647,0,0,5308423,0,0,9699332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,4295171906,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,4295040836,0,0,4295040837,0,0,0,0,0,False,False,205680,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,74537,0,0,0,0,0,0,0,0,0,0,0,0,0
659,21475033389,0,0,21475033439,0,0,4718613,0,0,False,False,11730946,0,0,65612,5,0,4521986,6,0,3014677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,21475033389,0,0,21475033439,0,0,4718613,0,0,False,False,3604514,0,0,4194317,0,0,6356999,0,0,10354698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0,0,0,0,0,0,4718613,0,0,False,False,3604514,0,0,4194317,0,0,6356999,0,0,10354698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,4295040834,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,8590008130,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,12884975426,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,4295164505,0,0,4295033530,0,0,0,0,0,False,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,25770000685,0,0,25770000735,0,0,0,0,0,False,False,74603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,140127,0,0,False,False,140127,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,8590001837,0,0,0,0,0,0,0,0,False,False,74584,0,0,7536647,0,0,5373959,0,0,6619144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,30064837309,0,0,0,0,0,0,0,0,False,False,2621444,61,0,75439,0,0,5832711,0,0,65579,1,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,4295558821,0,0,0,0,0,131204,0,0,False,False,131204,0,0,131204,0,0,131204,0,0,131204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,4295229642,0,0,12885229669,0,0,0,0,0,False,False,65578,0,0,65578,0,0,65578,0,0,655405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,4295622857,0,0,4295688293,0,0,65578,0,0,False,False,65578,0,0,65578,0,0,65578,0,0,65578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,4295426449,0,0,0,0,0,65573,0,0,False,False,65573,0,0,65573,0,0,65573,0,0,65573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,8590000632,0,0,0,0,0,131108,0,0,False,False,131108,0,0,131108,0,0,131108,0,0,131108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,25770000785,0,0,0,0,0,65556,0,0,False,False,3014671,54,0,5177352,33,0,4521999,0,0,7208975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,8590000432,0,0,8590000482,0,0,131116,0,0,False,False,131116,0,0,131116,0,0,131116,0,0,131116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,4295295777,0,0,0,0,0,0,0,0,False,False,74580,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,4295164706,0,0,0,0,0,0,0,0,False,False,74581,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,4295361313,0,0,0,0,0,0,0,0,False,False,65575,0,0,65575,0,0,65575,0,0,65575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,3604501,0,0,False,False,1769474,1,0,0,0,0,3407874,0,0,8716290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,8590262673,0,0,0,0,0,0,0,0,False,False,458787,0,0,9699333,0,0,2228252,0,0,65539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,34359804805,0,0,0,0,0,0,0,0,False,False,74605,1,0,196677,2,0,75439,0,0,196677,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,4296802505,0,0,0,0,0,74577,0,0,False,False,74577,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,8590066165,0,0,0,0,0,0,0,0,False,False,1966088,0,0,5177352,6,0,3735555,6,0,6422543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,4297851081,0,0,8590458981,0,0,0,0,0,False,False,2097160,0,0,4849672,6,0,3735555,6,0,5898255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,21474902218,0,0,8590524517,0,0,0,0,0,False,False,10223631,0,0,11927563,0,0,4587535,0,0,10485775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,30064837309,0,0,8590524517,0,0,0,0,0,False,False,3211271,0,0,11927563,0,0,4587535,0,0,10485775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,21474902218,0,0,21475426405,0,0,0,0,0,False,False,10420239,0,0,12124171,0,0,4587535,0,0,10682383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,55834641185,0,0,0,0,0,7340043,0,0,False,False,1441799,49,0,7733255,6,0,4521991,0,0,5505037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,34359935477,0,0,0,0,0,7536655,0,0,False,False,720911,49,0,65544,49,0,65551,0,0,4915215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,12884969133,0,0,0,0,0,917524,0,0,False,False,3342370,0,0,7405575,0,0,5832709,0,0,1900569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,60129608481,0,0,0,0,0,0,0,0,False,False,1835015,3,0,7733255,0,0,4521991,0,0,2293785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,12884967825,0,0,0,0,0,0,0,0,False,False,65551,5,0,4849672,12,0,65551,0,0,65551,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,12884969134,0,0,0,0,0,1441812,0,0,False,False,196728,65,0,196728,0,0,196728,0,0,196728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,30064838317,0,0,0,0,0,0,0,0,False,False,3604509,0,0,2621452,0,0,5832711,0,0,9699332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,8590328009,0,0,30065098853,0,0,0,0,0,False,False,3473437,0,0,1048579,12,0,4653063,0,0,1048579,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,25770066221,0,0,25770066271,0,0,0,0,0,False,False,3276829,0,0,4849672,0,0,4653063,0,0,7340040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,17180005457,0,0,0,0,0,3014691,0,0,False,False,65538,25,0,7143426,0,0,3735557,0,0,10485775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,12885098797,0,0,12885098797,0,0,65564,1,0,False,False,131123,0,0,0,0,0,131123,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,25769935449,0,0,4295033530,0,0,12058634,35,0,False,False,3670022,0,0,3670030,0,0,5505033,5,0,11730949,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,12884967825,0,0,0,0,0,2097176,0,0,False,False,3080208,0,0,0,0,0,6619152,0,0,12517385,0,0,131073,0,0,0,0,0,0,0,0,131073,0,0,1048578,0,0,0,0
703,12885033761,0,0,0,0,0,4849687,0,0,False,False,327690,54,0,75439,0,0,65546,24,0,5832712,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,8590918533,0,0,0,0,0,4849687,0,0,False,False,327690,54,0,75439,0,0,65546,24,0,5832712,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,25769870013,0,0,0,0,0,8454151,0,0,False,False,2359303,0,0,7667719,0,0,5373959,0,0,9699338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,25769870013,0,0,0,0,0,8454151,0,0,False,False,2359303,0,0,7667719,0,0,5373959,0,0,9699338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,25769870013,0,0,0,0,0,8454151,0,0,False,False,2359303,0,0,7667719,0,0,5373959,0,0,9699338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,8590131701,0,0,0,0,0,2752537,0,0,False,False,196622,0,0,3670030,0,0,65545,0,0,9830405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,8591966609,0,0,0,0,0,2752537,0,0,False,False,196622,0,0,3670030,0,0,65545,0,0,9830405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,4295098969,0,0,4295033530,0,0,4849687,0,0,False,False,327690,54,0,75439,0,0,65546,24,0,5832712,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,4295033333,0,0,0,0,0,0,0,0,False,False,2228238,0,0,4194315,0,0,1638403,0,0,10027017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,4295033233,0,0,0,0,0,65542,0,0,False,False,2228232,70,0,65549,67,0,65544,69,0,65542,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,4295426449,0,0,0,0,0,196645,0,0,False,False,65573,0,0,65573,0,0,65573,0,0,65573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,8590000632,0,0,0,0,0,131108,0,0,False,False,327716,0,0,131108,0,0,131108,0,0,131108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,8590000432,0,0,8590000482,0,0,131116,0,0,False,False,262188,0,0,131116,0,0,131116,0,0,131116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,4295033233,0,0,0,0,0,5505047,21,0,False,False,1572874,55,0,786457,0,0,4980752,0,0,9764873,0,0,0,0,0,131075,0,0,0,0,0,0,0,0,0,0,0,0,0
717,17180001057,0,0,0,0,0,262168,0,0,False,False,2228240,48,0,8585221,6,0,6160400,6,0,10223625,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0
718,25769870313,0,0,0,0,0,262168,0,0,False,False,2228240,48,0,8585221,6,0,6160400,6,0,10223625,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0
719,17182490825,0,0,30065098853,0,0,6225943,35,0,False,False,3670022,0,0,3670030,0,0,5505033,5,0,11730949,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,25769935449,0,0,4295033530,0,0,6225943,35,0,False,False,3670022,0,0,3670030,0,0,5505033,5,0,11730949,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,21475820421,0,0,0,0,0,6225943,35,0,False,False,3670022,0,0,3670030,0,0,5505033,5,0,11730949,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,17180066093,0,0,17180066143,0,0,74591,0,0,False,False,74591,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,8590001839,0,0,0,0,0,917524,0,0,False,False,3342370,0,0,7405575,0,0,5832709,0,0,1900569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,9633805,0,0,False,False,3604514,0,0,4194317,0,0,6356999,0,0,10354698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0,0,0,False,False,74593,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,74577,0,0,False,False,74577,0,0,75439,0,0,75439,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
